tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr5:32500000-33000000	chr5	32500000	33000000	0.081967	0.029441	-0.052526	-0.014942	-0.240103	-0.225161	1.0000	2
chr5:33000000-33500000	chr5	33000000	33500000	-0.431909	-0.281206	0.150703	-0.465830	-0.466116	-0.000287	1.0000	1
chr5:33500000-34000000	chr5	33500000	34000000	-0.065535	-0.309004	-0.243469	-0.411169	-0.460370	-0.049201	1.0000	3
chr5:34000000-34500000	chr5	34000000	34500000	-0.275444	-0.260631	0.014813	-0.098686	-0.142422	-0.043736	0.8400	2
chr5:34500000-35000000	chr5	34500000	35000000	-0.576692	-0.647124	-0.070432	-0.487339	-0.796621	-0.309282	1.0000	5
chr5:35000000-35500000	chr5	35000000	35500000	0.334843	0.390653	0.055810	0.287029	0.423682	0.136653	1.0000	2
chr5:35500000-36000000	chr5	35500000	36000000	0.591494	0.408088	-0.183406	0.551918	0.374283	-0.177634	1.0000	4
chr5:36000000-36500000	chr5	36000000	36500000	0.200248	0.023000	-0.177248	0.187538	0.045706	-0.141832	1.0000	5
chr5:36500000-37000000	chr5	36500000	37000000	-0.395958	-0.613878	-0.217920	-0.466812	-0.560385	-0.093573	1.0000	2
chr5:37000000-37500000	chr5	37000000	37500000	-0.442948	-0.748717	-0.305769	-0.450105	-0.647728	-0.197623	1.0000	3
chr5:37500000-38000000	chr5	37500000	38000000	-0.042568	-0.301535	-0.258967	0.004676	-0.312311	-0.316987	1.0000	1
chr5:38000000-38500000	chr5	38000000	38500000	0.219198	-0.262325	-0.481523	-0.096509	-0.320868	-0.224359	1.0000	1
chr5:38500000-39000000	chr5	38500000	39000000	-0.664465	-0.616252	0.048212	-0.555492	-0.714220	-0.158728	1.0000	2
chr5:39000000-39500000	chr5	39000000	39500000	-0.561408	-0.384404	0.177005	-0.557893	-0.453062	0.104832	1.0000	4
chr5:39500000-40000000	chr5	39500000	40000000	-0.112868	-0.182569	-0.069701	-0.057600	-0.307434	-0.249834	1.0000	0
chr5:40000000-40500000	chr5	40000000	40500000	0.149270	-0.076889	-0.226159	-0.100500	0.018110	0.118610	1.0000	0
chr5:40500000-41000000	chr5	40500000	41000000	-0.139254	-0.233070	-0.093815	-0.047571	-0.249114	-0.201543	1.0000	6
chr5:41000000-41500000	chr5	41000000	41500000	0.219508	0.587280	0.367772	0.275543	0.615475	0.339931	1.0000	2
chr5:41500000-42000000	chr5	41500000	42000000	0.232078	0.442750	0.210672	0.197769	0.424255	0.226486	1.0000	4
chr5:42000000-42500000	chr5	42000000	42500000	0.669835	1.237067	0.567232	0.767404	1.099908	0.332504	1.0000	1
chr5:42500000-43000000	chr5	42500000	43000000	0.240840	0.427404	0.186564	0.478685	0.594354	0.115670	1.0000	2
chr5:43000000-43500000	chr5	43000000	43500000	-0.277725	-0.320224	-0.042499	-0.038621	-0.217787	-0.179166	1.0000	6
chr5:43500000-44000000	chr5	43500000	44000000	0.144610	0.386470	0.241860	0.570506	0.699113	0.128607	1.0000	3
chr5:44000000-44500000	chr5	44000000	44500000	0.794041	1.009196	0.215155	0.910387	1.207085	0.296697	1.0000	1
chr5:44500000-45000000	chr5	44500000	45000000	0.412518	0.808657	0.396139	0.722726	0.827773	0.105047	1.0000	1
chr5:45000000-45500000	chr5	45000000	45500000	0.326947	0.636419	0.309472	0.579042	0.970248	0.391206	1.0000	0
chr5:45500000-46000000	chr5	45500000	46000000	0.616804	0.856347	0.239544	0.856579	1.042055	0.185476	0.9600	1
chr5:46000000-46500000	chr5	46000000	46500000	0.844957	0.972195	0.127238	1.173013	1.218870	0.045857	0.8200	0
chr5:46500000-47000000	chr5	46500000	47000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr5:47000000-47500000	chr5	47000000	47500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr5:47500000-48000000	chr5	47500000	48000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr5:48000000-48500000	chr5	48000000	48500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr5:48500000-49000000	chr5	48500000	49000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr5:49000000-49500000	chr5	49000000	49500000	nan	nan	nan	nan	nan	nan	0.0600	0
chr5:49500000-50000000	chr5	49500000	50000000	0.728531	0.689379	-0.039152	0.748729	0.989163	0.240433	1.0000	2
chr5:50000000-50500000	chr5	50000000	50500000	0.650244	0.679401	0.029157	0.736869	1.057782	0.320914	1.0000	0
chr5:50500000-51000000	chr5	50500000	51000000	-0.027873	-0.169915	-0.142042	0.325213	0.375934	0.050721	1.0000	1
chr5:51000000-51500000	chr5	51000000	51500000	0.143308	0.294955	0.151647	0.272978	0.687114	0.414135	1.0000	0
chr5:51500000-52000000	chr5	51500000	52000000	0.545807	0.787411	0.241604	0.730803	1.132868	0.402064	1.0000	0
chr5:52000000-52500000	chr5	52000000	52500000	-0.847946	-1.022833	-0.174887	-0.551226	-0.716853	-0.165627	1.0000	3
chr5:52500000-53000000	chr5	52500000	53000000	-1.092698	-1.089208	0.003490	-0.901463	-0.919257	-0.017793	1.0000	2
chr5:53000000-53500000	chr5	53000000	53500000	-0.512070	-0.519339	-0.007269	-0.561025	-0.745495	-0.184470	1.0000	0
chr5:53500000-54000000	chr5	53500000	54000000	-0.904345	-0.829211	0.075134	-0.844083	-1.022341	-0.178259	1.0000	3
chr5:54000000-54500000	chr5	54000000	54500000	-0.666745	-0.772166	-0.105422	-1.143596	-1.129142	0.014454	1.0000	5
chr5:54500000-55000000	chr5	54500000	55000000	-1.293806	-1.143492	0.150314	-1.178256	-1.257886	-0.079630	1.0000	5
chr5:55000000-55500000	chr5	55000000	55500000	-1.076721	-1.061694	0.015027	-1.105873	-1.211046	-0.105173	1.0000	4
chr5:55500000-56000000	chr5	55500000	56000000	-0.821835	-0.898317	-0.076482	-0.937349	-1.229737	-0.292388	1.0000	1
chr5:56000000-56500000	chr5	56000000	56500000	-1.015794	-1.059544	-0.043750	-1.029898	-1.139347	-0.109449	1.0000	4
chr5:56500000-57000000	chr5	56500000	57000000	-0.995140	-1.055741	-0.060601	-0.830789	-1.090257	-0.259468	1.0000	1
chr5:57000000-57500000	chr5	57000000	57500000	-1.049730	-1.054820	-0.005090	-1.014500	-1.148631	-0.134131	1.0000	0
chr5:57500000-58000000	chr5	57500000	58000000	-0.704897	-0.776038	-0.071140	-0.499323	-0.620393	-0.121070	1.0000	3
chr5:58000000-58500000	chr5	58000000	58500000	-0.575216	-0.589104	-0.013888	-0.685627	-0.621058	0.064569	1.0000	0
chr5:58500000-59000000	chr5	58500000	59000000	-0.874533	-0.929496	-0.054963	-0.682782	-0.761644	-0.078863	1.0000	0
chr5:59000000-59500000	chr5	59000000	59500000	-0.561331	-0.492501	0.068829	-0.096492	-0.313521	-0.217029	1.0000	1
chr5:59500000-60000000	chr5	59500000	60000000	-0.051070	-0.340130	-0.289060	0.138878	-0.082927	-0.221805	1.0000	1
chr5:60000000-60500000	chr5	60000000	60500000	0.151818	-0.202803	-0.354621	0.067897	-0.042785	-0.110681	0.9800	4
chr5:60500000-61000000	chr5	60500000	61000000	-0.395231	-0.661670	-0.266439	-0.269422	-0.494258	-0.224836	1.0000	1
chr5:61000000-61500000	chr5	61000000	61500000	0.660603	0.645600	-0.015003	0.495406	0.471560	-0.023846	1.0000	0
chr5:61500000-62000000	chr5	61500000	62000000	0.361482	0.532292	0.170809	0.695706	0.495540	-0.200166	1.0000	4
chr5:62000000-62500000	chr5	62000000	62500000	0.916938	1.138138	0.221200	1.027593	1.067367	0.039773	1.0000	0
chr5:62500000-63000000	chr5	62500000	63000000	0.564377	1.014387	0.450010	0.886888	1.261935	0.375047	0.9600	0
chr5:63000000-63500000	chr5	63000000	63500000	0.903835	1.142055	0.238220	1.053817	1.373019	0.319202	1.0000	2
chr5:63500000-64000000	chr5	63500000	64000000	0.718804	0.751018	0.032214	0.720825	1.123377	0.402552	1.0000	2
chr5:64000000-64500000	chr5	64000000	64500000	-0.576046	-0.510337	0.065709	-0.602032	-0.318629	0.283403	1.0000	2
chr5:64500000-65000000	chr5	64500000	65000000	-0.966818	-1.000491	-0.033672	-0.734223	-0.537157	0.197066	1.0000	5
chr5:65000000-65500000	chr5	65000000	65500000	-0.876315	-0.704731	0.171584	-0.825187	-0.889977	-0.064789	1.0000	4
chr5:65500000-66000000	chr5	65500000	66000000	0.666882	0.626762	-0.040120	0.593823	0.574885	-0.018938	1.0000	1
chr5:66000000-66500000	chr5	66000000	66500000	-0.528532	-0.328205	0.200327	-0.215681	-0.296071	-0.080390	1.0000	1
chr5:66500000-67000000	chr5	66500000	67000000	0.089607	0.272191	0.182584	-0.085069	0.035150	0.120219	1.0000	0
chr5:67000000-67500000	chr5	67000000	67500000	0.085312	0.175588	0.090276	-0.010670	0.059856	0.070526	1.0000	0
chr5:67500000-68000000	chr5	67500000	68000000	-0.235127	-0.346385	-0.111257	-0.282319	-0.539122	-0.256803	1.0000	1
chr5:68000000-68500000	chr5	68000000	68500000	0.005270	0.054979	0.049709	-0.147578	-0.277237	-0.129659	1.0000	3
chr5:68500000-69000000	chr5	68500000	69000000	-0.427325	-0.499035	-0.071710	-0.229571	-0.704935	-0.475363	0.6800	8
chr5:69000000-69500000	chr5	69000000	69500000	nan	nan	nan	nan	nan	nan	0.0000	2
chr5:69500000-70000000	chr5	69500000	70000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr5:70000000-70500000	chr5	70000000	70500000	nan	nan	nan	nan	nan	nan	0.0000	4
chr5:70500000-71000000	chr5	70500000	71000000	-0.410342	-0.544677	-0.134334	-0.277848	-0.801932	-0.524084	0.6800	2
chr5:71000000-71500000	chr5	71000000	71500000	-0.680485	-0.796058	-0.115574	-0.715696	-0.959637	-0.243941	0.9800	2
chr5:71500000-72000000	chr5	71500000	72000000	-0.872895	-0.952164	-0.079269	-0.879528	-1.149033	-0.269505	1.0000	3
chr5:72000000-72500000	chr5	72000000	72500000	-1.087445	-1.142421	-0.054976	-1.054915	-1.174161	-0.119246	1.0000	4
chr5:72500000-73000000	chr5	72500000	73000000	-1.039249	-0.972572	0.066677	-0.987621	-1.075352	-0.087732	1.0000	5
chr5:73000000-73500000	chr5	73000000	73500000	-0.653465	-0.842700	-0.189235	-1.019243	-1.207447	-0.188204	1.0000	0
chr5:73500000-74000000	chr5	73500000	74000000	-0.725545	-0.756721	-0.031176	-0.791584	-0.955534	-0.163950	0.9600	2
chr5:74000000-74500000	chr5	74000000	74500000	-0.436858	-0.492390	-0.055532	-0.343134	-0.411063	-0.067928	0.9600	4
chr5:74500000-75000000	chr5	74500000	75000000	-0.444666	-0.539454	-0.094788	-0.201855	-0.500156	-0.298301	1.0000	5
chr5:75000000-75500000	chr5	75000000	75500000	0.840989	0.807092	-0.033897	0.693354	0.735641	0.042287	1.0000	2
chr5:75500000-76000000	chr5	75500000	76000000	0.261297	0.213396	-0.047901	0.366869	0.048506	-0.318363	1.0000	2
chr5:76000000-76500000	chr5	76000000	76500000	-0.351592	-0.555794	-0.204202	-0.465534	-0.780466	-0.314932	1.0000	6
chr5:76500000-77000000	chr5	76500000	77000000	-0.458060	-0.405298	0.052763	-0.407279	-0.621104	-0.213825	1.0000	3
chr5:77000000-77500000	chr5	77000000	77500000	-0.717791	-0.751287	-0.033496	-0.699864	-0.748694	-0.048830	1.0000	1
chr5:77500000-78000000	chr5	77500000	78000000	-1.019181	-0.837038	0.182144	-0.923235	-1.091581	-0.168346	0.9800	3
chr5:78000000-78500000	chr5	78000000	78500000	-0.803112	-0.794843	0.008269	-0.790302	-0.991140	-0.200838	0.9200	4
chr5:78500000-79000000	chr5	78500000	79000000	-1.257059	-0.973950	0.283109	-1.003605	-1.039647	-0.036042	1.0000	4
chr5:79000000-79500000	chr5	79000000	79500000	-0.422309	-0.579141	-0.156831	-0.449552	-0.836044	-0.386492	1.0000	2
chr5:79500000-80000000	chr5	79500000	80000000	-0.533909	-0.580706	-0.046797	-0.507220	-0.773345	-0.266125	0.9800	7
chr5:80000000-80500000	chr5	80000000	80500000	-0.426932	-0.549836	-0.122903	-0.481302	-0.689818	-0.208516	1.0000	1
chr5:80500000-81000000	chr5	80500000	81000000	-0.721368	-0.811969	-0.090602	-0.547749	-0.855433	-0.307684	1.0000	3
chr5:81000000-81500000	chr5	81000000	81500000	-0.496291	-0.736282	-0.239990	-0.322961	-0.714622	-0.391661	1.0000	2
chr5:81500000-82000000	chr5	81500000	82000000	-0.276642	-0.255365	0.021277	-0.028368	-0.485062	-0.456695	1.0000	1
chr5:82000000-82500000	chr5	82000000	82500000	-0.440751	-0.349709	0.091042	-0.301194	-0.397605	-0.096411	1.0000	2
chr5:82500000-83000000	chr5	82500000	83000000	-0.656359	-0.734516	-0.078156	-0.258298	-0.499251	-0.240954	1.0000	1
chr5:83000000-83500000	chr5	83000000	83500000	-0.243564	-0.054955	0.188609	0.172379	0.030106	-0.142273	1.0000	1
chr5:83500000-84000000	chr5	83500000	84000000	-0.424132	-0.571550	-0.147418	-0.121046	-0.023833	0.097213	1.0000	1
chr5:84000000-84500000	chr5	84000000	84500000	-0.107407	0.137491	0.244898	0.353631	0.679906	0.326276	1.0000	0
chr5:84500000-85000000	chr5	84500000	85000000	0.282605	0.771346	0.488741	0.576006	1.405974	0.829967	0.9400	0
chr5:85000000-85500000	chr5	85000000	85500000	0.348208	0.960349	0.612141	0.727661	1.307128	0.579467	1.0000	0
chr5:85500000-86000000	chr5	85500000	86000000	0.435342	0.923531	0.488189	0.875110	1.222375	0.347265	1.0000	1
chr5:86000000-86500000	chr5	86000000	86500000	-0.019119	0.121959	0.141079	0.234456	0.265190	0.030733	1.0000	0
chr5:86500000-87000000	chr5	86500000	87000000	0.160290	0.454287	0.293997	0.567494	0.599062	0.031568	1.0000	2
chr5:87000000-87500000	chr5	87000000	87500000	0.906578	1.335493	0.428915	1.227680	1.343635	0.115955	1.0000	0
chr5:87500000-88000000	chr5	87500000	88000000	0.695927	1.020417	0.324490	0.958277	1.178881	0.220604	1.0000	1
chr5:88000000-88500000	chr5	88000000	88500000	-0.271048	-0.254630	0.016418	-0.009738	-0.156993	-0.147256	1.0000	1
chr5:88500000-89000000	chr5	88500000	89000000	-0.115032	-0.113165	0.001866	0.004792	0.064522	0.059730	1.0000	0
chr5:89000000-89500000	chr5	89000000	89500000	-0.207883	-0.243705	-0.035821	0.232032	-0.155307	-0.387339	1.0000	0
chr5:89500000-90000000	chr5	89500000	90000000	-0.111647	0.296520	0.408168	0.414866	0.462986	0.048120	1.0000	5
chr5:90000000-90500000	chr5	90000000	90500000	0.273921	0.330168	0.056248	0.373581	0.613165	0.239584	1.0000	0
chr5:90500000-91000000	chr5	90500000	91000000	0.199435	0.243922	0.044487	0.451784	0.329406	-0.122378	1.0000	1
chr5:91000000-91500000	chr5	91000000	91500000	0.193438	0.376916	0.183478	0.767643	0.814365	0.046722	1.0000	0
chr5:91500000-92000000	chr5	91500000	92000000	0.078953	0.189280	0.110327	0.473864	0.407719	-0.066146	0.9000	0
chr5:92000000-92500000	chr5	92000000	92500000	-0.425466	-0.430477	-0.005011	-0.047403	-0.161877	-0.114474	1.0000	0
chr5:92500000-93000000	chr5	92500000	93000000	-0.342225	-0.473036	-0.130811	0.137999	-0.408323	-0.546322	1.0000	2
chr5:93000000-93500000	chr5	93000000	93500000	0.277479	0.279244	0.001766	0.648483	0.513645	-0.134838	0.9800	2
chr5:93500000-94000000	chr5	93500000	94000000	0.614998	0.865495	0.250496	1.243614	1.129751	-0.113863	0.9800	2
chr5:94000000-94500000	chr5	94000000	94500000	0.285275	0.497720	0.212445	0.691202	0.507292	-0.183911	1.0000	0
chr5:94500000-95000000	chr5	94500000	95000000	-0.137569	-0.163999	-0.026430	0.339253	0.001809	-0.337444	1.0000	6
chr5:95000000-95500000	chr5	95000000	95500000	-0.980024	-0.919510	0.060514	-0.534290	-0.697965	-0.163675	1.0000	4
chr5:95500000-96000000	chr5	95500000	96000000	-0.476829	-0.645510	-0.168681	-0.495651	-0.556356	-0.060705	1.0000	2
chr5:96000000-96500000	chr5	96000000	96500000	-0.727500	-0.671343	0.056157	-0.572852	-0.755703	-0.182851	1.0000	4
chr5:96500000-97000000	chr5	96500000	97000000	0.602080	0.564940	-0.037140	0.679737	0.811860	0.132124	1.0000	1
chr5:97000000-97500000	chr5	97000000	97500000	0.161064	0.054028	-0.107037	0.378085	0.414452	0.036367	1.0000	0
chr5:97500000-98000000	chr5	97500000	98000000	-0.143645	-0.303116	-0.159471	0.025738	-0.088113	-0.113851	1.0000	0
chr5:98000000-98500000	chr5	98000000	98500000	-0.149771	-0.065517	0.084253	0.136083	0.167367	0.031284	1.0000	2
chr5:98500000-99000000	chr5	98500000	99000000	0.941382	0.966011	0.024630	0.884402	1.450843	0.566442	1.0000	0
chr5:99000000-99500000	chr5	99000000	99500000	0.536376	0.883618	0.347242	0.996776	1.429683	0.432907	0.9200	0
chr5:99500000-100000000	chr5	99500000	100000000	0.636842	0.744948	0.108106	0.778632	0.935685	0.157054	1.0000	1
chr5:100000000-100500000	chr5	100000000	100500000	0.359428	0.627234	0.267806	0.608715	0.873164	0.264448	1.0000	1
chr5:100500000-101000000	chr5	100500000	101000000	0.386319	0.800978	0.414659	0.932129	1.187480	0.255352	1.0000	0
chr5:101000000-101500000	chr5	101000000	101500000	0.688294	1.004257	0.315964	1.099103	1.204375	0.105272	1.0000	0
chr5:101500000-102000000	chr5	101500000	102000000	0.570367	0.793729	0.223362	0.719023	1.008644	0.289621	1.0000	2
chr5:102000000-102500000	chr5	102000000	102500000	-0.726855	-0.664985	0.061870	-0.357596	-0.331735	0.025862	1.0000	3
chr5:102500000-103000000	chr5	102500000	103000000	-0.197387	-0.431715	-0.234328	0.138275	-0.109993	-0.248268	1.0000	2
chr5:103000000-103500000	chr5	103000000	103500000	0.217814	0.054477	-0.163337	0.312719	0.396988	0.084268	1.0000	0
chr5:103500000-104000000	chr5	103500000	104000000	0.069488	0.042120	-0.027368	0.293122	0.518294	0.225172	1.0000	0
chr5:104000000-104500000	chr5	104000000	104500000	0.406236	0.434837	0.028600	0.711147	0.664517	-0.046630	1.0000	0
chr5:104500000-105000000	chr5	104500000	105000000	-0.116852	0.202269	0.319121	0.286451	0.760752	0.474302	1.0000	0
chr5:105000000-105500000	chr5	105000000	105500000	-0.328799	-0.381549	-0.052750	0.151482	0.012707	-0.138775	1.0000	0
chr5:105500000-106000000	chr5	105500000	106000000	-0.803876	-0.834134	-0.030258	-0.457387	-0.563681	-0.106294	0.9800	0
chr5:106000000-106500000	chr5	106000000	106500000	-0.530325	-0.835446	-0.305121	-0.403289	-0.314199	0.089090	1.0000	0
chr5:106500000-107000000	chr5	106500000	107000000	-0.662643	-0.997197	-0.334554	-0.516356	-0.621212	-0.104856	1.0000	0
chr5:107000000-107500000	chr5	107000000	107500000	-0.043474	-0.300397	-0.256924	0.248837	-0.172625	-0.421462	1.0000	1
chr5:107500000-108000000	chr5	107500000	108000000	-0.170034	-0.325325	-0.155291	0.117845	0.046821	-0.071024	1.0000	1
chr5:108000000-108500000	chr5	108000000	108500000	-0.615837	-0.593759	0.022078	-0.364203	-0.162030	0.202173	1.0000	1
chr5:108500000-109000000	chr5	108500000	109000000	-0.013870	-0.173851	-0.159980	-0.010123	-0.133525	-0.123401	0.9800	1
chr5:109000000-109500000	chr5	109000000	109500000	0.341384	0.144990	-0.196394	0.108832	0.126661	0.017829	1.0000	1
chr5:109500000-110000000	chr5	109500000	110000000	0.530804	0.656610	0.125806	0.675837	0.901422	0.225586	1.0000	0
chr5:110000000-110500000	chr5	110000000	110500000	0.226319	0.392852	0.166533	0.486098	0.506544	0.020445	1.0000	4
chr5:110500000-111000000	chr5	110500000	111000000	-0.089435	-0.068457	0.020978	0.009954	0.005022	-0.004932	0.9800	2
chr5:111000000-111500000	chr5	111000000	111500000	-0.600422	-0.767858	-0.167436	-0.409740	-0.309350	0.100390	1.0000	1
chr5:111500000-112000000	chr5	111500000	112000000	0.515809	0.677264	0.161454	0.674208	0.486929	-0.187279	1.0000	1
chr5:112000000-112500000	chr5	112000000	112500000	-0.717860	-0.581534	0.136326	-0.459098	-0.678209	-0.219111	1.0000	4
chr5:112500000-113000000	chr5	112500000	113000000	-0.375187	-0.325021	0.050166	-0.444534	-0.373962	0.070572	1.0000	3
chr5:113000000-113500000	chr5	113000000	113500000	0.877972	1.201293	0.323321	0.980133	1.232885	0.252752	0.9800	0
chr5:113500000-114000000	chr5	113500000	114000000	0.922934	0.891784	-0.031151	0.975746	0.912138	-0.063608	1.0000	1
chr5:114000000-114500000	chr5	114000000	114500000	1.068727	1.472931	0.404204	1.391728	1.416637	0.024909	1.0000	0
chr5:114500000-115000000	chr5	114500000	115000000	-0.637198	-0.386512	0.250686	-0.286090	-0.250807	0.035283	1.0000	6
chr5:115000000-115500000	chr5	115000000	115500000	0.460710	0.215961	-0.244748	0.453922	0.469687	0.015766	1.0000	6
chr5:115500000-116000000	chr5	115500000	116000000	0.768077	0.753857	-0.014220	0.881795	0.607467	-0.274328	1.0000	1
chr5:116000000-116500000	chr5	116000000	116500000	0.830992	0.915322	0.084330	0.909865	1.038467	0.128602	1.0000	0
chr5:116500000-117000000	chr5	116500000	117000000	0.454074	0.977001	0.522927	0.900298	1.275441	0.375144	1.0000	0
chr5:117000000-117500000	chr5	117000000	117500000	0.382756	0.690619	0.307864	0.644814	1.047449	0.402636	1.0000	0
chr5:117500000-118000000	chr5	117500000	118000000	0.869534	1.388470	0.518936	0.973479	1.134397	0.160918	1.0000	0
chr5:118000000-118500000	chr5	118000000	118500000	0.687041	0.610502	-0.076540	0.913425	0.870055	-0.043370	1.0000	2
chr5:118500000-119000000	chr5	118500000	119000000	0.432036	0.310162	-0.121873	0.572336	0.477475	-0.094861	1.0000	3
chr5:119000000-119500000	chr5	119000000	119500000	0.629282	0.439429	-0.189852	0.923092	0.895921	-0.027170	0.9800	0
chr5:119500000-120000000	chr5	119500000	120000000	-0.156836	-0.271827	-0.114990	0.150788	0.285184	0.134397	1.0000	1
chr5:120000000-120500000	chr5	120000000	120500000	0.240716	0.420595	0.179879	0.706817	0.829580	0.122763	1.0000	0
chr5:120500000-121000000	chr5	120500000	121000000	0.284045	0.486160	0.202115	0.760717	1.094423	0.333706	1.0000	0
chr5:121000000-121500000	chr5	121000000	121500000	0.071922	0.222507	0.150585	0.354138	0.537826	0.183688	1.0000	5
chr5:121500000-122000000	chr5	121500000	122000000	-0.258577	-0.255377	0.003200	0.027238	-0.385060	-0.412298	1.0000	1
chr5:122000000-122500000	chr5	122000000	122500000	-0.509248	-0.691365	-0.182117	-0.502603	-0.739715	-0.237112	1.0000	4
chr5:122500000-123000000	chr5	122500000	123000000	-0.828422	-0.750391	0.078031	-0.464652	-0.749735	-0.285083	1.0000	2
