tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM3602088	pc1_GSM3602089	pc1_GSM3602090	pc1_GSM3602091	pc1_GSM3602092	pc1_GSM3602093
chr4:8500000-9000000	chr4	-0.0996286	0.792403	0.178688	3	1.23428	1.37685	1.20213	1.41444	1.05982	0.958683
chr4:9500000-10000000	chr4	0.0666757	1.22523	-0.141345	1	0.954331	1.15251	0.863821	0.953292	0.521081	0.821265
chr4:10000000-10500000	chr4	0.00328852	0.983825	-0.287944	3	1.5427	1.68206	1.3687	1.57226	1.28408	1.41539
chr4:10500000-11000000	chr4	-0.134563	0.331122	-0.264739	1	0.799809	1.35516	1.09444	1.13954	0.495778	0.454243
chr4:11000000-11500000	chr4	0.0418525	0.716248	-0.059789	1	0.981703	1.11866	0.946306	1.18245	0.365629	0.604426
chr4:11500000-12000000	chr4	0.127112	0.35144	0.286817	0	0.782308	1.23155	1.16875	1.06208	0.382099	0.597062
chr4:12000000-12500000	chr4	0.650854	0.505402	0.602718	0	0.384923	1.06084	0.461683	0.723054	-0.18016	0.136879
chr4:12500000-13000000	chr4	0.353435	0.793608	0.23001	0	0.306628	1.16278	0.595871	0.696169	0.048448	0.254515
chr4:13000000-13500000	chr4	-0.0017561	0.772318	0.00444082	1	0.0703968	0.948893	0.584867	0.268431	-0.0822028	-0.163094
chr4:13500000-14000000	chr4	0.0599214	0.130379	-0.0629842	2	1.15897	1.31887	1.42161	0.981383	0.92902	1.08182
chr4:14000000-14500000	chr4	0.109141	0.509747	0.0835725	0	1.13458	1.18094	1.56079	1.1424	1.2887	1.02794
chr4:14500000-15000000	chr4	0.185504	0.503392	0.418739	0	1.19235	1.59764	1.35176	1.47377	1.24655	1.07574
chr4:15000000-15500000	chr4	-0.105907	-0.303744	-0.219804	3	1.55605	1.6228	1.35787	1.39418	1.29322	1.51567
chr4:15500000-16000000	chr4	-0.108798	-0.129869	-0.0719266	6	1.45848	1.61748	1.41193	1.76153	1.49648	1.54404
chr4:16000000-16500000	chr4	-0.206613	0.888508	-0.13732	2	1.58594	1.65301	1.23095	1.4634	1.31145	1.07519
chr4:16500000-17000000	chr4	-0.045479	0.891575	0.232225	1	0.92565	1.25585	0.882143	0.978928	0.772492	0.799522
chr4:17000000-17500000	chr4	0.0492709	0.668041	0.184424	0	1.03291	1.56405	1.2566	1.57479	0.707326	0.794548
chr4:17500000-18000000	chr4	-0.0698635	0.480126	-0.0175486	7	0.530532	1.52725	1.02771	1.11726	0.473344	0.337103
chr4:18000000-18500000	chr4	0.169477	1.12738	0.1881	1	-0.163008	1.08642	0.236199	0.546291	-0.108513	-0.524646
chr4:18500000-19000000	chr4	-0.0851048	0.989219	0.0130026	0	0.63409	1.31228	0.825021	0.76288	0.131878	0.131454
chr4:19000000-19500000	chr4	-0.0742744	-0.00953469	0.147804	0	0.438799	1.13423	0.791212	0.610163	0.0676335	0.195443
chr4:19500000-20000000	chr4	-0.258877	-0.242072	-0.242632	0	0.501375	1.36156	0.811765	0.659969	0.454998	0.0395252
chr4:20000000-20500000	chr4	-0.164581	-0.264842	-0.223608	1	0.84132	1.35635	0.860304	0.679502	0.603115	0.224162
chr4:20500000-21000000	chr4	-0.117666	0.693951	-0.110901	1	0.821454	1.40978	0.940997	0.471294	0.28313	0.134279
chr4:21000000-21500000	chr4	0.0714165	0.978267	-0.051792	0	0.612305	1.19201	0.87284	0.67219	-0.111271	-0.0605486
chr4:21500000-22000000	chr4	-0.28511	0.362602	-0.198184	1	0.757119	1.23525	1.33028	0.866865	0.753902	0.629066
chr4:22000000-22500000	chr4	-0.277246	0.710428	-0.338537	0	0.941988	0.988772	0.723781	0.768002	0.534076	0.255502
chr4:22500000-23000000	chr4	0.113782	0.778049	0.128431	1	0.959164	1.2639	1.04122	1.2483	0.698101	0.710667
chr4:23000000-23500000	chr4	0.136336	0.160567	-0.0212105	0	0.986222	1.09631	1.30972	1.14742	0.839045	1.0961
chr4:23500000-24000000	chr4	0.068512	-0.0239344	-0.00418584	1	1.32703	0.84614	1.09344	1.43807	1.44936	1.02162
chr4:24000000-24500000	chr4	-0.00186716	0.0857887	-0.150638	0	1.27496	1.23425	1.49727	1.09451	1.60086	1.52549
chr4:24500000-25000000	chr4	-0.250765	0.0599545	-0.422204	3	1.60462	1.36119	1.68033	1.2776	1.70703	1.70688
chr4:25000000-25500000	chr4	-0.21657	-0.0557378	-0.155184	5	1.9701	1.58542	1.86067	1.53758	1.59708	1.60586
chr4:25500000-26000000	chr4	-0.101712	0.351087	-0.411944	3	2.00464	1.73056	1.76743	1.53615	1.55297	1.5646
chr4:26000000-26500000	chr4	0.0266545	-0.420364	-0.284555	2	1.49776	1.81759	1.85113	1.48277	1.0036	1.20162
chr4:26500000-27000000	chr4	-0.35907	-0.0742378	-0.111231	2	1.19248	1.67201	1.33488	1.31598	0.439469	0.644993
chr4:27000000-27500000	chr4	-0.0364349	1.0607	-0.0959497	0	0.645062	1.55634	0.943115	0.691501	-0.301284	-0.317905
chr4:27500000-28000000	chr4	0.31517	0.500599	0.122166	0	0.421673	1.22685	0.759567	0.525722	-0.447192	-0.497522
chr4:28000000-28500000	chr4	0.159994	0.00178739	0.019676	0	0.0728235	1.19574	0.426443	0.290098	-0.615541	-0.611858
chr4:28500000-29000000	chr4	0.0928815	-0.0481467	-0.002956	0	0.516187	1.25485	0.684443	0.467567	-0.566535	-0.304148
chr4:29000000-29500000	chr4	0.393186	-0.360006	0.340603	0	0.459683	1.24344	0.464444	0.464289	-0.559831	-0.488861
chr4:29500000-30000000	chr4	0.0240572	0.405606	0.312069	0	0.118357	1.13476	0.365648	0.553739	-0.703804	-0.717522
chr4:30000000-30500000	chr4	-0.0303481	0.151363	0.0395892	0	0.371443	0.973384	0.513101	0.457407	-0.674609	-0.72158
chr4:30500000-31000000	chr4	-0.151576	-0.751389	-0.242182	1	0.758063	1.68033	1.3045	0.960519	0.136982	0.195838
chr4:31000000-31500000	chr4	-0.0607659	-0.59204	-0.0741675	0	1.12223	1.67122	1.35158	0.976878	0.389998	0.303819
chr4:31500000-32000000	chr4	-0.0475612	-0.279591	0.027686	0	0.335839	1.50178	0.827707	0.713437	-0.0994312	-0.140851
chr4:32000000-32500000	chr4	-0.148663	-0.0073169	0.181659	0	0.12565	1.16271	0.565465	0.267714	-0.574683	-0.648664
chr4:32500000-33000000	chr4	-0.0422568	0.103645	0.38602	0	0.202718	0.96976	0.373018	0.226951	-0.734094	-0.724736
chr4:33000000-33500000	chr4	-0.0089159	-0.00223561	0.23589	0	0.299212	1.39398	0.651623	0.42206	-0.421896	-0.665354
chr4:33500000-34000000	chr4	-0.177127	-0.210399	0.0572204	0	0.179724	1.22325	0.544444	0.423234	-0.716715	-0.584477
chr4:34000000-34500000	chr4	0.071871	-0.431567	0.0566375	0	0.283385	1.16836	0.524236	0.460693	-0.57265	-0.49444
chr4:34500000-35000000	chr4	-0.0849461	0.108989	0.203147	0	0.228922	1.18189	0.593006	0.340719	-0.584499	-0.639173
chr4:35000000-35500000	chr4	0.359213	0.407185	0.472021	0	0.172516	1.25485	0.46009	0.0730682	-0.672957	-0.734654
chr4:35500000-36000000	chr4	-0.0560347	0.622492	0.517157	0	0.366623	1.29245	0.640642	0.399086	-0.453984	-0.467728
chr4:36000000-36500000	chr4	0.06348	0.717464	0.245868	2	0.75578	1.74023	1.05878	0.766611	-0.231125	-0.0356988
chr4:36500000-37000000	chr4	0.0339	1.05494	0.288439	0	0.186112	1.4706	0.827796	0.494685	0.0828514	-0.0646974
chr4:37000000-37500000	chr4	-0.0143851	1.18024	0.184371	2	0.538333	1.518	0.917436	0.77856	0.213231	0.123438
chr4:37500000-38000000	chr4	-0.108906	0.0758996	-0.36357	4	1.43024	2.08452	1.96023	1.61362	1.16011	1.10558
chr4:38000000-38500000	chr4	-0.113648	-0.197873	-0.346538	0	1.85619	1.95977	1.71443	1.88386	1.44958	1.34942
chr4:38500000-39000000	chr4	-0.101298	-0.420857	-0.1458	5	1.80681	1.979	1.78322	1.5723	1.3204	1.48987
chr4:39000000-39500000	chr4	-0.205164	-0.737521	-0.314943	7	1.63836	1.78636	1.85655	1.67608	1.66101	1.5876
chr4:39500000-40000000	chr4	0.0279407	-1.10354	-0.169444	4	1.90785	1.44156	1.68569	1.99828	1.8706	1.73068
chr4:40000000-40500000	chr4	-0.172551	-0.41167	-0.203344	3	2.02373	1.6383	1.74868	1.85265	1.74432	1.81326
chr4:40500000-41000000	chr4	0.0107148	-0.563353	-0.378669	2	1.77013	2.01618	1.8655	1.94013	1.54552	1.6134
chr4:41000000-41500000	chr4	-0.102474	-0.34314	-0.169285	2	1.9103	1.97896	1.77054	1.49372	1.70988	1.56549
chr4:41500000-42000000	chr4	-0.24727	-0.11301	-0.106808	5	1.71008	1.88777	1.64914	1.77752	1.36584	1.43648
chr4:42000000-42500000	chr4	-0.0976571	0.823509	-0.192572	2	0.96025	1.5382	1.05862	1.20496	0.610618	0.505154
chr4:42500000-43000000	chr4	-0.090618	1.11806	0.254608	2	0.301399	1.21382	0.490004	0.451416	-0.246467	-0.274932
chr4:43000000-43500000	chr4	-0.0509202	0.528557	0.145149	0	-0.339931	0.658115	0.271041	-0.0687101	-0.713057	-0.863384
chr4:43500000-44000000	chr4	0.0752468	0.570379	0.27867	0	-0.511493	0.598062	0.0406446	-0.081305	-0.821511	-0.878492
chr4:44000000-44500000	chr4	0.066711	0.462254	0.466652	1	-0.402007	0.841878	-0.00733116	-0.0987012	-0.622237	-0.667469
chr4:44500000-45000000	chr4	0.199212	0.522571	0.377491	3	0.45859	1.33596	0.958508	0.92496	-0.0747839	0.0778921
chr4:45000000-45500000	chr4	0.44761	0.339621	0.662562	0	1.02761	1.35795	0.936471	1.19115	0.531487	0.798443
chr4:45500000-46000000	chr4	0.575568	0.406616	0.533082	0	0.478677	1.40411	0.821504	0.579751	-0.302954	-0.07018
chr4:46000000-46500000	chr4	0.283855	0.376264	0.369657	2	-0.0251918	0.861389	0.270055	0.241368	-0.745495	-0.656144
chr4:46500000-47000000	chr4	-0.242072	0.685955	0.356396	2	-0.20899	0.739738	0.166561	0.279995	-0.72399	-0.826298
chr4:47000000-47500000	chr4	-0.151379	-0.403392	0.102154	3	0.199461	1.10905	0.486382	0.450525	-0.614562	-0.351643
chr4:47500000-48000000	chr4	-0.130963	-0.176661	0.0481302	2	1.37484	1.91727	1.59952	1.66963	0.931033	0.914341
chr4:48000000-48500000	chr4	-0.18498	-0.383827	-0.176041	7	1.46745	1.664	1.46195	1.7567	1.1076	1.25321
chr4:48500000-49000000	chr4	-0.0125107	-0.57879	-0.149323	4	1.51286	1.4995	1.2984	1.51604	1.03679	1.17531
chr4:52000000-52500000	chr4	0.117201	0.642083	-0.136338	3	-0.582767	-1.00526	-0.664087	-0.700923	-0.119459	-0.0394557
chr4:52500000-53000000	chr4	-0.0248627	-0.0759084	-0.00733573	3	0.631944	0.0139339	0.537665	0.635561	1.02972	0.986747
chr4:53000000-53500000	chr4	-0.135035	-0.342721	-0.15359	2	0.364742	-0.195104	0.138484	0.122337	0.473704	0.730661
chr4:53500000-54000000	chr4	-0.179442	-0.403377	-0.312809	1	0.828525	0.423428	1.03028	0.980634	1.28989	1.30211
chr4:54000000-54500000	chr4	-0.274354	-0.213263	-0.135452	3	0.869133	0.254072	0.663616	0.792658	1.153	1.28426
chr4:54500000-55000000	chr4	0.0829451	0.0970955	-0.191017	1	0.784354	0.50009	0.679451	1.10592	1.19388	1.24708
chr4:55000000-55500000	chr4	-0.135017	-0.112436	-0.0199808	3	1.34725	0.865643	0.877375	1.37914	1.21681	1.34993
chr4:55500000-56000000	chr4	-0.254552	-0.217448	0.0192964	6	0.77482	0.151504	0.651058	0.736893	0.953847	1.0486
chr4:56000000-56500000	chr4	-0.153592	-0.263151	-0.488036	5	0.92063	0.27856	0.489738	1.23278	1.02504	0.987017
chr4:56500000-57000000	chr4	-0.20591	-0.562848	-0.33362	7	1.16184	0.503961	0.961369	0.937654	1.59254	1.37711
chr4:57000000-57500000	chr4	-0.0120166	-0.14916	-0.127359	1	-0.253762	-0.533648	-0.340678	-0.248149	-0.11667	-0.0335772
chr4:57500000-58000000	chr4	0.265176	0.302709	0.172183	0	-1.08923	-0.931483	-0.957471	-0.728239	-1.08268	-0.832858
chr4:58000000-58500000	chr4	0.422574	0.129231	0.116456	0	-0.749049	-0.81603	-1.01309	-1.05425	-0.765726	-0.666278
chr4:58500000-59000000	chr4	0.0280563	-0.356183	0.332115	0	-1.22	-0.898463	-0.761875	-0.863498	-1.06155	-0.65072
chr4:59000000-59500000	chr4	0.115514	-0.0134054	0.422052	0	-1.1759	-1.08182	-1.13187	-1.20339	-1.11526	-0.853577
chr4:59500000-60000000	chr4	0.089281	0.238805	0.15188	0	-1.60459	-1.5434	-1.45924	-1.4519	-1.50928	-1.2946
chr4:60000000-60500000	chr4	0.412321	-0.0972421	0.351638	0	-1.08678	-0.925667	-0.96059	-1.08283	-0.989309	-0.936764
chr4:60500000-61000000	chr4	-0.00888596	-0.0690926	0.258261	0	-1.31604	-1.15544	-1.26441	-1.26693	-1.28872	-1.12192
chr4:61000000-61500000	chr4	0.25149	-0.192831	0.202995	1	-0.604064	-0.863804	-0.518379	-0.919602	-0.323884	-0.411092
chr4:61500000-62000000	chr4	-0.0236458	0.0572431	0.0939453	0	-0.338794	-0.924797	-0.88964	-0.61277	-0.107091	-0.419817
chr4:62000000-62500000	chr4	0.2869	0.27707	0.175111	0	-0.844049	-1.02754	-0.696453	-0.844168	-0.685416	-0.721591
chr4:62500000-63000000	chr4	0.156033	0.19048	0.23834	0	-0.827861	-0.96632	-0.930522	-0.927574	-0.84324	-0.889406
chr4:63000000-63500000	chr4	0.236774	0.280274	0.574901	0	-1.39084	-1.24801	-1.43115	-1.66315	-1.35564	-1.46732
chr4:63500000-64000000	chr4	0.256947	0.365759	0.450782	0	-1.51003	-1.60922	-1.49728	-1.53587	-1.30349	-1.44089
chr4:64000000-64500000	chr4	0.359361	0.162812	0.858281	1	-0.569995	-0.859192	-0.677941	-0.760679	-0.305779	-0.256387
chr4:64500000-65000000	chr4	0.243408	0.491438	0.301711	0	-1.18595	-1.09599	-1.18931	-1.14705	-1.13462	-1.23832
chr4:65000000-65500000	chr4	0.0675829	0.0834077	0.24727	0	-0.999283	-1.02091	-1.05424	-1.17657	-1.22956	-1.2358
chr4:65500000-66000000	chr4	0.116801	-0.365966	-0.199649	1	-1.23189	-1.21554	-1.29082	-1.17502	-1.22293	-1.22393
chr4:66000000-66500000	chr4	-0.305177	-0.112713	0.114015	0	-1.42004	-1.2372	-1.21212	-0.89025	-1.11315	-1.04638
chr4:66500000-67000000	chr4	-0.0547109	-0.140824	0.12675	0	-1.07877	-1.21082	-0.946668	-0.861883	-0.836784	-0.925434
chr4:67000000-67500000	chr4	0.236772	0.620814	-0.246468	0	-0.708548	-0.736621	-0.75777	-0.723563	-0.418291	-0.501062
chr4:67500000-68000000	chr4	-0.0365921	0.285504	0.0930694	6	-0.692189	-1.0763	-1.00684	-0.755681	-0.402816	-0.64542
chr4:68000000-68500000	chr4	0.264366	0.245524	0.224323	4	-0.892452	-1.01899	-0.933537	-1.14232	-0.682951	-0.580426
chr4:68500000-69000000	chr4	0.196901	0.457487	0.011008	4	-1.04984	-0.967227	-0.633059	-0.768197	-0.580198	-0.432619
chr4:69000000-69500000	chr4	-0.0451311	0.507547	0.271292	4	-0.933939	-1.25094	-1.18095	-0.991389	-1.04948	-0.969518
chr4:69500000-70000000	chr4	0.144725	0.417132	0.313689	7	-1.44408	-1.38384	-1.30532	-1.10438	-1.40728	-1.23903
chr4:70000000-70500000	chr4	0.521445	0.705842	0.274781	11	-1.35001	-1.47958	-1.46525	-1.35933	-1.22348	-1.15816
chr4:70500000-71000000	chr4	0.0490029	-0.572423	-0.0470904	9	0.652079	-0.24402	0.593843	0.562988	0.959956	0.805765
chr4:71000000-71500000	chr4	-0.126833	-0.21308	-0.228694	1	0.544111	0.0161818	0.103057	0.270431	0.538401	0.817005
chr4:71500000-72000000	chr4	-0.143577	0.205026	-0.0288189	1	-0.534871	-0.220728	-0.233935	-0.191783	0.245801	0.0898872
chr4:72000000-72500000	chr4	-0.0531042	0.428393	0.0429156	1	-0.869277	-0.872412	-0.575411	-0.911959	-0.68136	-0.562705
chr4:72500000-73000000	chr4	0.140038	0.0642977	-0.0179294	1	-0.371186	-0.680788	-0.49305	-0.200762	0.0907881	0.165845
chr4:73000000-73500000	chr4	-0.197243	-0.615668	-0.0241865	5	-0.221853	-0.410475	-0.403678	-0.467322	-0.0358026	0.191919
chr4:73500000-74000000	chr4	-0.0610016	-0.282646	-0.0097845	8	-1.11471	-1.39246	-1.06487	-0.847227	-0.696207	-0.806893
chr4:74000000-74500000	chr4	-0.141993	-0.693906	0.0320003	6	-0.0280303	-0.426281	-0.372378	-0.400262	0.0191169	-0.415324
chr4:74500000-75000000	chr4	-0.297134	0.363696	0.0113582	2	-0.631203	-0.453593	-0.602351	-0.394237	-0.358138	-0.288139
chr4:75000000-75500000	chr4	0.181177	0.877821	-0.0637715	0	-0.331704	-0.400549	-0.38336	-0.307925	-0.644348	-0.304247
chr4:75500000-76000000	chr4	-0.00951586	-0.646444	-0.340122	9	1.26033	0.785973	0.933508	1.08166	1.25952	1.32611
chr4:76000000-76500000	chr4	-0.0522969	-0.52667	-0.0208566	10	1.58248	0.5938	1.39637	1.44665	1.70313	1.43007
chr4:76500000-77000000	chr4	-0.077979	-0.842575	0.0849867	2	1.43535	0.997515	1.25226	1.43339	1.23025	1.57486
chr4:77000000-77500000	chr4	-0.0578052	0.136813	-0.16784	2	1.00442	0.619388	1.0229	1.05484	1.24679	1.53388
chr4:77500000-78000000	chr4	-0.185343	-0.071439	-0.203052	3	0.565374	0.481401	0.755908	0.802102	1.04807	1.40207
chr4:78000000-78500000	chr4	0.277101	0.277936	0.0517291	1	1.4176	0.587947	1.14962	1.19479	1.37172	1.35477
chr4:78500000-79000000	chr4	0.0305883	-0.675789	-0.254374	3	1.37791	0.366925	1.07665	1.18088	1.45797	1.32591
chr4:79000000-79500000	chr4	0.352482	0.381895	0.261417	2	0.660377	-0.185902	0.0598581	0.346261	0.165045	0.401815
chr4:79500000-80000000	chr4	0.0535973	0.214192	0.217723	0	-0.277074	-0.432608	-0.503031	0.0088243	0.0159592	0.0801581
chr4:80000000-80500000	chr4	0.188458	-0.70813	0.0394826	4	-0.420355	-0.385786	-0.138445	-0.136932	0.206718	0.0320776
chr4:80500000-81000000	chr4	0.33327	0.682365	0.309955	0	-1.51133	-1.45824	-1.38669	-1.59224	-1.28261	-1.46141
chr4:81000000-81500000	chr4	0.283851	0.900144	-0.0439334	3	-0.436035	-0.723734	-0.434928	-0.392981	-0.358105	-0.563506
chr4:81500000-82000000	chr4	0.168671	1.30223	0.0352422	0	-0.19852	-0.0186468	0.0316936	-0.127702	-0.00256667	-0.00779585
chr4:82000000-82500000	chr4	0.14246	0.383483	0.117166	3	0.229394	-0.090491	0.269063	0.232495	0.510678	0.210985
chr4:82500000-83000000	chr4	0.0373421	-0.552855	-0.133283	4	1.31245	0.491231	1.02265	1.28077	1.49954	1.46278
chr4:83000000-83500000	chr4	-0.118632	-0.219556	-0.0434968	8	0.179117	-0.277667	0.0306984	0.355639	0.815887	0.525817
chr4:83500000-84000000	chr4	-0.18202	0.177963	0.0593544	1	-0.311222	-0.463103	-0.490465	-0.236158	-0.433832	-0.461508
chr4:84000000-84500000	chr4	0.0605284	1.16218	0.109823	1	-0.76072	-0.568909	-0.731043	-0.287395	-0.639003	-0.609918
chr4:84500000-85000000	chr4	-0.26368	-0.525713	0.105088	2	0.407512	-0.0340873	0.675774	0.240176	0.738175	0.815594
chr4:85000000-85500000	chr4	0.420581	0.417523	0.0857791	1	-1.02847	-1.20347	-1.0632	-1.10039	-1.32	-1.05447
chr4:85500000-86000000	chr4	-0.0960818	-0.18124	0.115823	0	-1.00832	-1.13407	-1.31329	-1.44445	-1.06457	-1.14594
chr4:86000000-86500000	chr4	-0.096204	0.0135715	-0.347829	1	-0.868889	-1.1263	-0.861249	-0.820377	-0.570283	-0.39211
chr4:86500000-87000000	chr4	-0.0731862	-0.548005	-0.221031	4	0.470947	0.157464	0.184952	0.851121	0.940814	1.0556
chr4:87000000-87500000	chr4	-0.448183	-0.409679	-0.103155	5	0.324309	0.183159	0.765138	0.775212	1.06807	1.20663
chr4:87500000-88000000	chr4	-0.262368	-0.186668	-0.223743	6	-0.333949	-0.577436	-0.537694	-0.273338	-0.00561133	0.172722
chr4:88000000-88500000	chr4	-0.31244	-0.197538	-0.345221	5	0.827645	0.155405	0.365304	0.727454	1.05106	1.05949
chr4:88500000-89000000	chr4	-0.0101791	-0.51164	-0.349609	4	0.318898	0.239426	0.362095	0.531352	0.407055	0.589099
chr4:89000000-89500000	chr4	-0.115573	-0.172949	-0.0870842	3	0.420089	0.111148	0.182453	0.286928	0.312237	0.462589
chr4:89500000-90000000	chr4	-0.12194	-0.160487	-0.109411	2	-0.6139	-0.742491	-0.116323	-0.518446	-0.279245	-0.102674
chr4:90000000-90500000	chr4	-0.0451451	0.594321	0.39729	1	-0.741613	-0.830834	-0.80137	-0.669839	-0.763377	-0.831327
chr4:90500000-91000000	chr4	0.310589	0.230414	0.279034	0	-1.09916	-0.970571	-1.23721	-0.925532	-1.12545	-0.880194
chr4:91000000-91500000	chr4	0.517008	0.207141	0.478109	0	-1.23957	-0.92624	-1.13543	-0.954651	-1.20933	-1.04897
chr4:91500000-92000000	chr4	0.122333	0.395342	0.481831	0	-1.44359	-1.29266	-1.48767	-1.41622	-1.33265	-1.2036
chr4:92000000-92500000	chr4	0.439379	0.194622	0.14993	1	-0.77992	-0.863759	-0.993446	-0.901503	-0.945558	-0.823761
chr4:92500000-93000000	chr4	0.367152	0.146489	0.206356	0	-0.81259	-0.815294	-1.17005	-0.897781	-0.899014	-0.798016
chr4:93000000-93500000	chr4	0.26257	0.118924	0.16938	0	-1.14498	-0.889651	-1.09101	-1.13574	-1.09574	-1.10369
chr4:93500000-94000000	chr4	0.397228	0.477152	0.0690618	1	-0.713899	-0.62702	-0.768806	-0.658332	-0.85564	-0.598255
chr4:94000000-94500000	chr4	0.460378	-0.695668	-0.0857415	3	0.197713	-0.0539492	0.263846	0.36759	0.532074	0.345311
chr4:94500000-95000000	chr4	0.165759	-0.823712	-0.104105	1	0.813893	0.412596	0.947286	0.756616	1.23055	0.97179
chr4:95000000-95500000	chr4	-0.0118226	-0.206007	-0.187292	0	0.20617	-0.365796	0.0549077	-0.179389	0.173227	0.22844
chr4:95500000-96000000	chr4	0.00170929	-0.141146	-0.00160773	2	-0.144166	-0.700703	-0.573606	-0.171615	-0.443543	-0.418185
chr4:96000000-96500000	chr4	0.153663	-0.0341497	-0.120512	0	-0.844036	-1.0705	-1.02781	-0.982436	-1.00685	-1.08209
chr4:96500000-97000000	chr4	-0.23298	0.348229	0.0510769	0	-0.698126	-1.33993	-1.3452	-1.20038	-1.12537	-0.963753
chr4:97000000-97500000	chr4	0.141634	0.680581	0.264558	0	-1.10827	-1.28098	-1.07765	-1.36279	-1.40704	-1.405
chr4:97500000-98000000	chr4	0.234403	0.460405	0.174812	0	-1.0427	-1.0322	-1.11892	-1.09045	-1.34507	-1.10798
chr4:98000000-98500000	chr4	-0.100983	-0.148859	-0.0637127	2	-0.912657	-0.836779	-0.662228	-0.80471	-0.349725	-0.382628
chr4:98500000-99000000	chr4	-0.113063	-0.35535	-0.284706	3	0.486549	-0.175212	0.516867	0.360948	0.867385	0.644088
chr4:99000000-99500000	chr4	-0.120561	0.504775	-0.112201	7	-0.839166	-1.20887	-1.20129	-0.951044	-0.933657	-0.801119
chr4:99500000-100000000	chr4	0.217159	-0.00524134	0.0195659	8	-0.534888	-0.821905	-0.398279	-0.179802	0.130937	-0.167851
chr4:100000000-100500000	chr4	-0.243325	-0.265131	-0.251003	1	-0.380564	-0.192653	-0.105903	-0.340437	-0.328735	0.020229
chr4:100500000-101000000	chr4	-0.141961	-0.462705	-0.304562	1	-0.764472	-0.404292	-0.406422	-0.245021	-0.378422	-0.36324
chr4:101000000-101500000	chr4	-0.0681426	-0.876468	0.0936592	1	0.0918496	-0.0444044	0.382458	0.604318	-0.105511	0.135938
chr4:101500000-102000000	chr4	-0.164731	-0.505731	-0.211379	1	-0.686332	-0.601672	-0.363524	-0.448089	-0.135824	-0.515147
chr4:102000000-102500000	chr4	-0.0453408	-0.478567	-0.0766509	1	-0.269561	-0.373207	-0.029855	-0.108092	0.406959	0.0632158
chr4:102500000-103000000	chr4	-0.253734	-0.644198	-0.225893	4	1.02718	0.35232	0.76139	0.731591	0.865135	1.12515
chr4:103000000-103500000	chr4	-0.136048	0.543352	-0.0767085	4	-1.12373	-0.949012	-0.877594	-0.989643	-0.662565	-0.584103
chr4:103500000-104000000	chr4	0.213028	0.800183	0.211382	1	-1.42761	-1.34245	-1.42807	-1.3578	-1.41927	-1.27079
chr4:104000000-104500000	chr4	0.37558	0.388207	0.305617	1	-1.31256	-1.1273	-0.897974	-0.840936	-1.23407	-1.23469
chr4:104500000-105000000	chr4	0.147208	0.36022	-0.0960051	0	-1.29326	-0.919647	-0.996981	-1.01115	-1.067	-1.2051
chr4:105000000-105500000	chr4	-0.0326581	-0.321871	-0.0815061	2	-0.876135	-0.984806	-0.976873	-0.752879	-0.658847	-0.486961
chr4:105500000-106000000	chr4	-0.102442	0.0180722	-0.0726599	4	-0.875665	-1.06433	-0.679551	-0.958625	-0.353374	-0.348976
chr4:106000000-106500000	chr4	-0.385241	-0.063952	-0.269783	3	-0.763523	-0.976807	-0.639618	-0.939436	-0.719969	-0.369237
chr4:106500000-107000000	chr4	0.0142922	-0.0426131	-0.0416785	0	-1.79155	-1.31026	-1.60305	-1.74416	-1.47149	-1.47227
chr4:107000000-107500000	chr4	0.12438	0.0358815	0.00441059	1	-1.47704	-1.30653	-1.30677	-1.35622	-1.24697	-1.32071
chr4:107500000-108000000	chr4	-0.0960648	-0.304908	-0.40262	4	-0.869514	-1.1672	-1.13779	-0.451014	-0.651125	-0.632769
chr4:108000000-108500000	chr4	-0.421951	-0.332848	-0.396013	1	1.3012	0.732232	1.11652	1.41955	1.31969	1.31072
