anchor	anchor_rna_contrast	balance_baseline_lmnb1	balance_baseline_log2_mean_cpm	balance_log10_transcript_span	balance_log1p_tss_count_1mb	chromosome	control_mean_rna_contrast	controls	matched_difference	maximum_squared_distance	status	tss
GREB1L	-0.15784831191451332	0.2887506253324843	-0.2562867141947738	0.017902538828210357	-0.27308558507515435	chr18	0.00600101811435047	RTTN;KIAA1328;ZNF521;LAMA3;PHLPP1	-0.1638493300288638	1.1048078387375175	matched	21242231
GSN	0.10885798885034426	0.002418281839762726	0.5332832661563849	0.016209481309645057	-0.03913825864146128	chr9	-0.07568475839567554	NCS1;B4GALT1;PSMB7;IARS1;BICD2	0.1845427472460198	0.8470526942626195	matched	121268161
GSTO1	0.6472666458152414	0.2440988761407389	-0.11844248719176498	-0.15430848724518031	-0.009145340259276269	chr10	-0.044346161502334835	ZDHHC16;PRDX3;TIAL1;SYNPO2L;BAG3	0.6916128073175762	0.5184727432187736	matched	104254891
GSTO2	0.03075708466164606	0.0926180906112806	-0.27183129846062415	0.11471754960016543	-0.056560299262300884	chr10	0.17132986834666972	NPFFR1;AKR1E2;STOX1;AGAP5;MMRN2	-0.14057278368502366	0.7054087685402189	matched	104269183
GTF2IRD1	0.027442358248640275	0.022288641755623728	-0.2964792035514816	-0.05916086644928198	0.20779262902974732	chr7	-0.203639028064109	TYW1B;CYTH3;AHCYL2;COA1;HIP1	0.23108138631274927	0.7253664815302853	matched	74453905
GTF3C2	-0.20594022389142363	-0.3782679743577404	0.000828021278871216	0.1533017596740631	0.5109328517187912	chr2	-0.07962869094233421	TIA1;SELENOI;PCYOX1;STK11IP;SNRPG	-0.12631153294908942	1.2250063472890402	matched	27356763
GULP1	-0.24202766087819771	-0.3297286703413953	-0.05078575459878448	0.1534093859476211	-0.540911018697662	chr2	-0.1909468825843655	MAP3K20;EML4;RAPGEF4;MBD5;TTC27	-0.0510807782938322	1.2557909205117417	matched	188291873
HACD2	-0.5596777989732988	0.07592515203452588	0.09451108589253754	0.08800524841749535	-0.1270175709129926	chr3	-0.1784408100286411	SNX4;PIK3CA;RUBCN;PRKCI;STT3B	-0.38123698894465774	0.481910816092567	matched	123585052
HADHA	0.18668950625897018	-0.16109507472390527	-0.08344676307919485	-0.0426760500918576	0.24062350206374195	chr2	-0.14060192605830507	GFPT1;SEPTIN2;PSMD1;PCYOX1;HDLBP	0.32729143231727525	0.9509338135303423	matched	26244631
HADHB	0.10285491029867799	-0.025313571410045865	-0.00852460018697676	-0.048758909361447	0.28522899560831344	chr2	-0.14219318554149502	GFPT1;PCYOX1;TIA1;PSMD1;SEPTIN2	0.245048095840173	0.775864102982557	matched	26244938
HARBI1	-0.12481139833230959	-0.6045059528356254	-0.36473019298073306	0.08129114150886474	-0.2935003215448785	chr11	-0.0026455999701400224	IFT46;SLC37A4;CENATAC;ATG16L2;SLC29A2	-0.12216579836216956	1.2158333452984826	matched	46617226
HDAC5	0.0840496542858089	-0.04427963421522629	-0.07635396344292833	-0.13018223231786674	0.3059665217917763	chr17	-0.15558411399337757	NUFIP2;IGF2BP1;CDK12;DDX42;CDC27	0.23963376827918648	0.5156794739194936	matched	44123640
HEATR1	-0.41275612643191195	0.08321488199664828	0.026186583581661815	-0.02097376143326024	-0.11006739881263017	chr1	-0.21199702821540303	ODF2L;GPR161;ZNF326;TLCD4;SLC35A3	-0.20075909821650892	0.23240172520132765	matched	236604515
HECA	0.10713708389999255	-0.023139572603637554	0.057063270504296604	-0.07021644655346732	-0.12399887403505672	chr6	0.0357876359417105	TRAF3IP2;QRSL1;NEDD9;KDM1B;GCLC	0.07134944795828205	0.3042812380371722	matched	139135079
HEXIM1	0.05066680137200397	-1.0470700861061175	-0.10839533665464196	-0.2183799410473679	0.04733398937901201	chr17	0.15484950058906383	JMJD6;SRSF2;METTL23;PSMC5;ATP5MC1	-0.10418269921705986	1.904546418634269	matched	45148474
HEXIM2	0.42512479762474786	-0.6401887706935117	0.1978663702116381	0.1969060554869786	-0.06732469921848572	chr17	0.11613731976109204	HOXB6;HOXB9;HOXB7;HOXB4;POLG2	0.3089874778636558	1.281544539058938	matched	45161874
HID1	-0.282750727641345	-0.06627834949589617	-0.14149468391245207	-0.12858854364433542	0.1683528487367747	chr17	-0.1214113771321439	ADAM11;WNK4;RHBDF2;LSM12;MPP3	-0.16133935050920112	0.29061213254718515	matched	74972758
HIP1R	-0.31520852241186503	-0.012431294681606198	0.11785278988153096	0.05189115078527767	0.11800764429545563	chr12	0.004601742427614408	RNF34;ASIC1;COQ5;P2RX4;SETD1B	-0.31981026483947944	0.1941959722536876	matched	122835456
HIVEP1	-0.20973979976384083	-0.36998379648538293	-0.17438730077035056	-0.09779260543786483	0.017955835332757575	chr6	-0.031859887160664346	HIVEP2;ATG5;REV3L;DTNBP1;RUNX2	-0.17787991260317648	1.1045076743099542	matched	12012311
HLA-B	0.1548870958154147	-0.3330592533885248	0.4537084835894576	-0.32554418430545695	0.6620139615231582	chr6	-0.035490838625791804	YIPF3;TAP1;CUTA;SLC39A7;BRD2	0.19037793444120651	1.841098190976099	matched	31357178
HLA-C	0.06832674006938344	0.3216912017266279	0.10034452008964312	-0.28800955635577585	0.8128379307951157	chr6	0.023262219895712553	SLC39A7;YIPF3;KLHDC3;CUTA;BRD2	0.04506452017367089	1.6415078669103296	matched	31272091
HM13	0.10951448083682891	0.5100912187089814	0.11448480780949644	0.0518804363594203	-0.05883309778746512	chr20	-0.04188975752868612	VSTM2L;LAMA5;MAPRE1;JPH2;SRC	0.15140423836551503	0.8772473832364732	matched	31514441
HMGA2	0.0112026036111752	-0.34015483209732245	0.34118649709208804	0.12928011553217922	-0.02976390427808151	chr12	-0.24294480044934713	EEA1;CDK17;VEZT;FGD6;PAWR	0.25414740406052233	1.1415577559898589	matched	65824482
HMGN4	-0.1784558456232519	-2.857953770333136	0.08765642866340462	-0.6526542059215927	0.36431899984953997	chr6	-0.04539009110646558	TAP1;GINM1;TRIM27;PSMB9;UBR2	-0.13306575451678632	10.74298347025979	matched	26538365
HNRNPA0	0.00648534616342733	-0.035099068826603075	0.22899937472359744	-0.15467558095912004	0.0914596035302829	chr5	0.06171387694734598	GPX8;C5orf24;HNRNPH1;BTF3;UBE2B	-0.05522853078391865	0.8398102245697252	matched	137754362
HOMER1	-0.12486608436165714	-0.28395441994608306	-0.46018354006536827	0.22295333595011635	-0.139916289873662	chr5	-0.35495246626071175	NIPBL;MTREX;FAM13B;KDM3B;CPEB4	0.23008638189905462	0.8975119891328944	matched	79514133
HP1BP3	-0.15265412674231982	-0.07699767335109775	0.035552916145448754	0.02685132259106454	-0.0481903431614035	chr1	-0.04000909584336601	KDM1A;HNRNPR;KLHL12;EGLN1;ZMPSTE24	-0.11264503089895381	0.5316467736929874	matched	20787306
HROB	0.17015977510428937	-0.5116672209760678	-0.4845483215044124	0.06434699632958862	0.07737759427888224	chr17	0.1321628729534802	HOXB6;CTC1;GSDMB;POLG2;HOXB3	0.03799690215080917	1.2143156268903197	matched	44141929
HS2ST1	0.42289903095341863	0.04642996917525544	0.17162159735428517	0.03261992490543819	-0.29777910373545435	chr1	-0.3958978777258515	RASAL2;PKN2;NIBAN1;CDC73;ARID4B	0.8187969086792701	0.56621866436341	matched	86914634
HSPA1A	0.3708751986636454	-0.086211307579805	0.04458354226345085	-0.1724946740465283	0.6216674444238008	chr6	0.1036576737599823	PSMB8;TBCC;YIPF3;PHF1;CUTA	0.2672175249036631	1.1827895528639765	matched	31815542
HSPA1B	0.18817206436392286	-0.07969581379373425	0.10898270009114908	-0.20462444342771313	0.5328811637035158	chr6	0.05416040986232318	PSMB8;YIPF3;TAP1;TBCC;CUTA	0.1340116545015997	1.167110025884384	matched	31827737
HSPA1L	-0.18355402317849645	-0.2391519727475936	-0.5919303968738383	0.10873006354517378	0.5097301933818692	chr6	0.14028218920545676	HLA-DMA;LRRC73;PRR3;PSMB9;DLK2	-0.3238362123839532	1.2618657772479411	matched	31815282
HSPA2	0.007858438295160308	-0.6950109420611583	-0.2983052603870835	-0.6621872101044939	-0.4776469847782164	chr14	-0.08122675329014947	VCPKMT;ACYP1;FOS;ZC2HC1C;RIOX1	0.08908519158530978	2.210474359802841	matched	64540740
HSPA9	-0.06349315879496764	-0.3158377870016196	0.3438612778093235	-0.21571285360020195	0.4873731787183835	chr5	0.14170377703313441	PPP2CA;SKP1;CSNK1A1;C5orf24;TXNDC15	-0.20519693582810206	1.0740388852481757	matched	138575400
HSPG2	-0.4188449693948524	-0.07428184701639717	0.5111279355117004	0.08875759195489064	-0.06804028758400577	chr1	-0.12852325675197263	GNG12;NRDC;CAPZB;DDAH1;SLC16A1	-0.29032171264287976	1.0256552406057973	matched	21937309
HSPH1	0.04408059907190598	-0.1368352518244248	0.27537077610916083	-0.019658802269669314	-0.14619527590218917	chr13	0.05807557119828814	ESD;GJA3;POMP;VPS36;POSTN	-0.013994972126382163	0.8833890592817792	matched	31161903
HTR7	0.28639956484134244	-0.40190257536297924	-0.5868567428058398	-0.013557205909484393	-0.26253282867498884	chr10	0.0029022646112052963	ZNF438;MYPN;RTKN2;EPC1;MLLT10	0.28349730023013714	2.282704953547562	matched	90858038
HYCC2	0.22423611653022668	-0.11436611682156961	-0.010996648786391228	0.061634678376186414	0.3567727443581525	chr2	-0.3334311720773975	REV1;PMS1;GMCL1;DHX57;ATAD2B	0.5576672886076242	0.5004593976703788	matched	201071670
IAH1	0.33251187317039843	-0.027555552724442656	-0.11087337180875666	-0.03105204124347377	-0.15722034895673476	chr2	0.10283535070128255	KLHL41;METTL5;QPCT;SNRNP27;ORMDL1	0.22967652246911588	0.3022374155106163	matched	9474550
ID1	0.7504342062703309	0.19265049857343894	-0.6532974191554155	-0.2856677789880617	-0.1582120560749065	chr20	0.1387522955106235	MAP1LC3A;CEBPB;CENPB;RPS21;PPDPF	0.6116819107597073	1.5998461215659425	matched	31605288
IDH3A	-0.34392791219148133	0.02063127233775354	-0.12989288449525976	0.057757155266222604	-0.2995813822139919	chr15	-0.061115531740973617	ADPGK;EMC7;POLG;PLEKHO2;SNX33	-0.2828123804505077	0.47308010419650187	matched	78149361
IFT172	-0.07126946056491867	0.2285760487347266	-0.2832826426443824	0.15159816550531235	-0.1415629760655689	chr2	-0.36704703672384154	TTLL4;ZNF142;STK36;LOXL3;NHEJ1	0.29577757615892286	0.6013168955689138	matched	27489742
IKZF4	-0.5934932643031163	0.29437859574653924	0.07407915259334835	-0.0630780173857246	0.04132478416979635	chr12	-0.026076464523634657	TNS2;RARG;ZNF740;CSAD;NEMP1	-0.5674167997794817	0.514968664358144	matched	56021042
IL11RA	0.43765002158566535	-0.13414751490026808	-0.07525328168700515	-0.020499106591494565	-0.008946608985966886	chr9	0.029601091112104072	SLC2A8;NTMT1;RGP1;SPOUT1;MED22	0.4080489304735613	0.16526599214990959	matched	34652184
IL18	0.9718495500604498	-0.4632387682649791	-0.15129578686366463	0.07893502505999772	-0.07543082434925433	chr11	0.2955229863019292	PLEKHB1;AQP11;ATG16L2;P2RY6;CENATAC	0.6763265637585206	0.8258900556588515	matched	112164093
IL1R2	0.14494689979278186	0.07942326458429394	0.10442875602534785	0.1781507736132295	-0.05031234687406144	chr2	0.15734073352145966	CYS1;FAM228B;FAM161A;CASP10;RAB17	-0.012393833728677806	0.48561197928439287	matched	101991959
ILF2	0.04325039103041206	0.203026823629201	-0.01693995527368486	-0.14273185375537945	0.30616756511189425	chr1	0.04300920812055722	CERS2;SSR2;PSMD4;HDGF;PBXIP1	0.00024118290985484375	0.4216101052460909	matched	153670992
INAFM2	-0.2809039980457566	-0.19703742958619297	0.1190950227420009	-0.5327042276893408	0.1441023897209403	chr15	0.16595696392114923	PPIB;NGRN;CIB1;SERF2;CCNDBP1	-0.44686096196690583	1.4119068830267703	matched	40323691
ING4	-0.039388484511210464	0.022727306745968567	-0.03169314098988092	0.07869936880266515	-0.01792807821525133	chr12	0.0289514726441185	ACADS;DNAJC14;AAAS;C12orf43;MYG1	-0.06833995715532896	0.3245823499684892	matched	6663118
INSR	-0.13685056699894638	0.26494913394703423	-0.07866660575810196	0.22640889204472558	0.18701543201946014	chr19	-0.02388824988822709	CRTC1;EPS15L1;BRD4;PTPRS;SIPA1L3	-0.11296231711071929	0.5555559853137362	matched	7294413
INTS3	-0.11048769372382328	0.2049563054440504	-0.19359575952127867	0.1363139657790029	0.29751528939302996	chr1	-0.2055169547864617	TUFT1;ARHGEF2;PI4KB;PRCC;SLC9A1	0.09502926106263843	0.5079055055335563	matched	153728049
INTS6	-0.047746364446932255	-0.5677230476453572	0.009393440700596244	-0.14585080452848664	0.45560344864034236	chr13	-0.09953201274407242	DGKH;ELF1;GTF2F2;DNAJC15;NAA16	0.05178564829714016	1.1944054030802922	matched	51453035
INTS8	0.007501838528533256	0.04840566066874974	0.00212608216978033	0.11770377964929618	0.040058734157792264	chr8	-0.10384256404921466	POP1;ANKRD46;ATAD2;FAM91A1;RNF19A	0.11134440257774791	0.2963925849887975	matched	94823286
IPO7	-0.3674370029383951	-0.18836859489751756	0.21697665235098706	-0.21584447204925916	0.047432574927950444	chr11	-0.11459080859501702	RAB6A;HIPK3;PDHX;YAP1;CAPRIN1	-0.2528461943433781	0.6116960439296218	matched	9384651
IRF2BP2	-0.142421573786776	-0.11950697705125668	0.12103885904857575	-0.32379832071684933	-0.1410905456383349	chr1	0.04319720354928461	NUDT4B;DNAJB4;ERRFI1;C1orf52;GLRX2	-0.1856187773360606	0.9484286740729341	matched	234610177
IST1	-0.08778302901573198	-0.14509926078514446	0.030186490692062473	-0.14296323182064108	-0.08684054054774248	chr16	-0.17037802449605904	ZDHHC7;AARS1;DDX19A;MBTPS1;PDXDC1	0.08259499548032706	0.2617226378203631	matched	71895530
ITCH	-0.1601365663467691	-1.0589397786397012	0.020305047612073412	0.7519157794785943	-0.04691424962365626	chr20	-0.20435620531916374	CPNE1;NFS1;B4GALT5;UQCC1;DIDO1	0.04421963897239464	2.425397539372963	matched	34363272
ITGA4	-0.09219130167003442	0.0053888386682536815	0.12325366405593957	-0.0320999809113256	-0.15876096967113917	chr2	-0.3220311254420503	EVA1A;LPIN1;DPP4;SLC39A10;SPRED2	0.2298398237720159	0.433688666202726	matched	181457385
ITGA5	-0.28486197152989234	0.3657248462369026	0.5508899533319478	0.2722078729414508	0.04610483347201744	chr12	-0.1025639864712792	YBX3;ADCY6;DCTN2;USP5;MYL2	-0.18229798505861314	1.2609023019613788	matched	54419265
ITGB5	-0.08242689373720857	-0.0339119901174143	0.4665699797634715	-0.00538781229536256	-0.013335463895579602	chr3	-0.19640572976998313	STT3B;COL8A1;PDCD6IP;P3H2;FLNB	0.11397883603277456	0.7213063957377287	matched	124887364
ITGB8	-0.07812346132879489	-0.06365047608845065	-0.29631408850883423	-0.02564238071841307	-0.2920405214331039	chr7	-0.13813577444559472	ACTR3B;EEPD1;PALS2;HERPUD2;NT5C3A	0.06001231311679983	0.6754164779508244	matched	20330899
JAK1	-0.33537571286687484	0.0823530421564801	0.03868380883654554	0.11988646668478253	-0.293544482530103	chr1	-0.2827075406958549	WLS;SUCO;PGM1;GNG12;XPR1	-0.052668172171019934	0.7511956627541707	matched	64966548
JMY	-0.02473419405315802	0.09576160353651791	-0.19809803601528775	0.09268695989613729	-0.03186300342024151	chr5	-0.14529942221454012	FCHO2;LMNB1;SLC38A9;ARSK;POLK	0.1205652281613821	0.2897632896704807	matched	79236130
JUND	0.33937162948231325	-0.29793307366347	0.0469395185485707	-0.2523970423157995	0.17844937136365457	chr19	-0.06329992481353203	JUNB;PPP1R15A;MRPS12;SNRPD2;MICOS13	0.4026715542958453	0.5992053593251048	matched	18281621
KALRN	-0.34679133000416407	-0.07883901457979337	-0.15417490938401643	0.36082004858303174	0.37137394168793614	chr3	0.12959375863672112	CMSS1;CLASP2;FOXP1;TNIK;LPP	-0.4763850886408852	1.1351753863819347	matched	124033368
KANSL2	0.00011458425735888511	-0.13634342894789286	0.0024323176578529004	-0.028977770923993243	0.007082148705199076	chr12	-0.16067261548975012	SP1;ACVR1B;RNF34;IFFO1;NCAPD2	0.160787199747109	0.2656246304094463	matched	48682237
KATNAL2	0.15318988026858937	0.42568423391323007	-0.01699461546339709	0.1586563691089775	0.24216170509240043	chr18	0.09119359803824319	BCL2;GNAL;CABLES1;ARHGAP28;MOCOS	0.061996282230346186	1.4992223182653612	matched	46917601
KBTBD8	0.5089706524124291	-0.028993840519570213	-0.3265547810629169	-0.2082309385093966	-0.3554618036197663	chr3	0.16195470622460217	ASTE1;OXSM;PLSCR1;LMOD3;EIF4E3	0.34701594618782694	1.4007853189670318	matched	66998306
KCNK6	0.7726061620765741	0.03971601304217931	-0.0003261777425782597	-0.0025514278186743455	-0.12778582023714036	chr19	0.028174266022774175	NR2F6;FARSA;BABAM1;SLC1A5;GET3	0.7444318960537999	0.12312552286414502	matched	38319844
KCNMA1	-0.09993640932252656	-0.18224262646947614	-0.13093389864683913	0.7578983001824215	-0.4016375463950663	chr10	-0.11907666415426874	ANK3;PARD3;CCNY;NRP1;SVIL	0.01914025483174217	1.9238990385750272	matched	77637807
KCNT2	-0.2655180167707629	0.022028432792468244	-0.3950108622349848	0.08522474492274767	-0.08230993041088286	chr1	-0.10522738161409864	COL24A1;KCNH1;DNM3;LEPR;DISP1	-0.16029063515666428	1.382884866363735	matched	196608439
KCTD11	-0.35369102240551253	-0.26903408344885826	-0.06404782956367017	-0.2728264303321559	0.32134352015511847	chr17	0.0014737494465572598	KRT10;ARL4D;ALYREF;NKIRAS2;TMUB2	-0.3551647718520698	0.9364279619968813	matched	7352161
KCTD20	-0.155579306391866	-0.23057856881063876	0.5181369020830684	0.044441436670621504	0.03774448941815112	chr6	-0.03877642154671275	TRIM27;POLH;XPO5;PCMT1;CDC5L	-0.11680288484515326	0.8239654845854258	matched	36442999
KDM6B	-0.6393722108891353	-0.6082713769987915	-0.09800382232309077	-0.08567052753784216	0.29945753254036966	chr17	-0.07358016985276483	THRA;NUP85;DNAJC7;RUNDC1;PTGES3L	-0.5657920410363705	0.8937990215536834	matched	7834216
KIAA1671	-0.11158584117291337	-0.22960315864636016	0.23178019620635962	0.6797111468828179	-0.013319601422868976	chr22	-0.048365758628961156	PARVB;PPARA;DEPDC5;PRR14L;SLC5A1	-0.06322008254395221	1.1630143803897754	matched	24952715
KIF13B	-0.1588561811937188	-0.23595156167019415	-0.09496595535326635	0.5374506720420733	-0.12153064839727468	chr8	-0.271548817531975	ATAD2;UBR5;DPY19L4;SPAG1;NSD3	0.11269263633825621	1.2523993026652418	matched	29263069
KIF21A	0.0974275297444791	0.2511923637858269	0.2575742008106523	0.21656281467691962	-0.10090977353130626	chr12	-0.13044467361808304	ETNK1;IPO8;USP15;FBXW8;TAOK3	0.22787220336256214	0.6544151336508357	matched	39443119
KIFC1	0.38289552764684	-0.3942529247266602	-0.2825593900052752	0.20429052340003795	0.15108974970604272	chr6	-0.22644812736779563	FRS3;FANCE;BTN3A1;CUL9;PRR3	0.6093436550146356	0.840613973801451	matched	33391822
KLF7	-0.5759781871907252	0.1418186041142271	0.030494389467027067	0.006501589268057217	0.07919566129870448	chr2	-0.268018470335549	PRKD3;STRN;HEATR5B;ALS2;DHX57	-0.30795971685517626	0.2820183244188877	matched	207165947
KLHDC10	-0.22570302825448874	-0.3912094154172181	-0.07499418941969305	0.16666025029714993	0.07034263438695479	chr7	-0.24732398130138086	PLEKHA8;BCAP29;LUC7L2;BAZ1B;HBP1	0.021620953046892127	0.8492414894634539	matched	130070533
KLHDC8B	0.1363512020223343	-0.3293950992383214	0.618679225549647	-0.3526715850532429	0.352677657410169	chr3	-0.3016861920031982	SPCS1;NT5DC2;TWF2;HYAL2;GLT8D1	0.4380373940255325	1.5517651813702942	matched	49171597
KLHL22	-0.37490353486452577	-0.01679216671455286	-0.05922979728015644	0.2444681185554325	-0.050247700356232716	chr22	-0.08508113680773588	EIF4ENIF1;SYNGR1;RNF185;MGAT3;TAB1	-0.2898223980567899	0.19458272868728563	matched	20495794
KLHL3	-0.35473423387332303	-0.04597496364487719	0.12086964013890732	-0.05135238012268717	0.2564673788577867	chr5	-0.4361530581772266	SH3PXD2B;RAPGEF6;CMYA5;FCHO2;SLC38A9	0.08141882430390357	0.5505270918232491	matched	137736088
KPNA1	-0.20885377816134465	0.11753186489315234	0.171482473073844	0.18101227307327727	0.09634174456518219	chr3	-0.08436905938088604	ETV5;ST6GAL1;MASP1;SCAP;KLHL18	-0.12448471878045861	0.3882711570271421	matched	122514938
KPNA5	0.3744763892344012	0.24592601694953253	0.04579294408257828	0.03851865426880097	0.42529133899578053	chr6	-0.038930214973707244	EFHC1;CASP8AP2;BLOC1S5;FIG4;RSPH3	0.41340660420810843	0.7681383223223955	matched	116681210
KPNB1	-0.054352779057387224	-0.0965051617138486	0.2948791839648126	-0.0218993615308484	-0.07114527857807418	chr17	0.07191721600018788	MXRA7;ITGA3;CCDC47;DDX42;NMT1	-0.1262699950575751	0.48174059161324145	matched	47649918
KRT18	0.24515526559612333	-0.3336213945025406	0.42644766850533067	-0.14963991196359272	0.15186858450227425	chr12	0.0386888950756287	GAPDH;TUBA1B;TUBA1C;PTMS;TPI1	0.20646637052049463	2.3517554403334775	matched	52949117
KRT8	0.19918744409505784	0.12972966271153463	0.781950690621207	0.12492429112504999	0.1953988962441331	chr12	0.07486689220324579	GAPDH;PTMS;TPI1;TUBA1C;TMBIM6	0.12432055189181206	2.2134012139144126	matched	52905075
KRTAP29-1	0.22576887789900013	-0.051372405806726196	0.08574234072487408	-0.6594162270959476	0.4181484432870419	chr17	0.14661401589740447	SOX15;RAMP2;SHBG;GALR2;GP1BA	0.07915486200159566	1.4909089808341291	matched	41302850
KTI12	0.002421676366433978	-0.27127036833918994	-0.07046750818611869	-0.927148801685147	-0.44548377144208334	chr1	0.03753539712745937	ANKRD34A;ELF3;GALE;MED18;RSRP1	-0.03511372076102539	1.6671504437132407	matched	52033809
LAD1	0.20325941051069618	0.04804731228290127	-0.06349882783775573	0.10796985251871433	0.0614102369928195	chr1	0.10625240107400594	COL9A2;AGMAT;ZFP69B;ZFP69;ITGA10	0.09700700943669024	0.13140831158510238	matched	201399323
