tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM9401860	pc1_GSM9401861	pc1_GSM9401862	pc1_GSM9401863
chr3:155000000-155500000	chr3	-0.063785	0.802903	-0.357585	2	-1.26477	-1.25308	-1.23095	-1.14002
chr3:155500000-156000000	chr3	-0.049482	0.161701	0.010312	4	0.124193	0.0523357	0.105904	0.0703635
chr3:156000000-156500000	chr3	0.067227	-0.587069	-0.188318	2	0.785631	0.708508	0.587634	0.703643
chr3:156500000-157000000	chr3	-0.003405	-0.716535	-0.029496	2	1.04864	1.01358	1.00948	1.0319
chr3:157000000-157500000	chr3	-0.055867	0.282261	0.075815	2	-1.34682	-1.39008	-1.31067	-1.29897
chr3:157500000-158000000	chr3	-0.017523	0.673014	-0.100043	2	-0.279742	-0.339214	-0.132294	-0.0438739
chr3:158000000-158500000	chr3	-0.203127	0.179322	-0.142068	4	-0.0744872	0.0618406	0.0118928	0.0136279
chr3:158500000-159000000	chr3	-0.203076	0.475298	-0.186627	3	-1.36386	-1.24965	-1.33279	-1.28191
chr3:159000000-159500000	chr3	-0.10016	-0.048765	-0.077458	0	-1.42074	-1.37277	-1.46075	-1.41019
chr3:159500000-160000000	chr3	-0.105724	-0.28949	-0.082814	2	0.639822	0.613697	0.6447	0.474978
chr3:160000000-160500000	chr3	-0.321133	-0.208691	-0.042576	6	0.906964	0.925952	0.848379	0.99176
chr3:160500000-161000000	chr3	-0.084717	0.38341	-0.216961	2	0.0709729	0.160717	-0.00217923	0.12094
chr3:161000000-161500000	chr3	0.133503	0.803039	-0.053491	2	-0.490001	-0.509616	-0.577152	-0.57257
chr3:161500000-162000000	chr3	0.148635	-0.203693	-0.123668	0	-1.07502	-1.03398	-1.18414	-1.04315
chr3:162000000-162500000	chr3	0.087575	-0.23706	0.166767	0	-1.34368	-1.4116	-1.40958	-1.44031
chr3:162500000-163000000	chr3	0.336264	0.023091	0.370037	0	-1.38513	-1.30528	-1.42142	-1.31374
chr3:163000000-163500000	chr3	0.606821	0.190181	0.466512	0	-1.25796	-1.26924	-0.384198	-1.37603
chr3:163500000-164000000	chr3	0.582107	0.464264	0.54097	0	-1.06546	-1.10394	-1.26746	-1.14369
chr3:164000000-164500000	chr3	0.181342	0.320942	0.539724	0	-1.26786	-1.13511	-1.38329	-1.3068
chr3:164500000-165000000	chr3	0.397756	0.386239	0.423983	2	-1.33326	-1.34197	-1.36418	-1.29681
chr3:165000000-165500000	chr3	0.245749	0.154363	0.480772	0	0.470922	0.484182	0.0464612	-0.0602059
chr3:165500000-166000000	chr3	0.21245	0.114068	0.228735	1	-0.664632	-0.652585	-0.830091	-0.742682
chr3:166000000-166500000	chr3	0.161953	0.136734	0.325116	0	-1.21256	-1.19814	-1.35021	-1.43308
chr3:166500000-167000000	chr3	0.218353	0.529455	0.281572	0	-1.43082	-1.43431	-1.39995	-1.30146
chr3:167000000-167500000	chr3	0.380849	0.684537	0.243123	5	-0.974657	-1.0778	-0.979245	-0.953302
chr3:167500000-168000000	chr3	0.349584	0.136519	-0.050151	1	-0.808914	-0.707614	-0.812382	-0.723175
chr3:168000000-168500000	chr3	0.394637	0.227576	0.144439	0	-1.46721	-1.39882	-1.48991	-1.43416
chr3:168500000-169000000	chr3	-0.1182	-0.341512	0.036124	0	-1.41824	-1.27845	-1.44081	-1.33397
chr3:169000000-169500000	chr3	0.026147	0.203735	-0.071395	4	-1.14917	-1.15725	-1.18069	-1.19066
chr3:169500000-170000000	chr3	-0.096689	-0.894926	-0.231953	8	1.20121	1.22184	1.05997	1.14902
chr3:170000000-170500000	chr3	0.0993	-0.899145	-0.237412	3	0.240581	0.0887882	0.0343697	0.0664015
chr3:170500000-171000000	chr3	0.210345	-1.21273	0.004908	3	0.678575	0.682508	0.743663	0.582297
chr3:171000000-171500000	chr3	0.039701	-1.21235	0.074801	1	1.05217	1.03551	1.14611	0.989244
chr3:171500000-172000000	chr3	0.335428	-1.50516	0.008898	3	1.17535	1.18518	1.27193	1.1869
chr3:172000000-172500000	chr3	0.098784	-0.957678	-0.233826	4	0.483909	0.419033	0.441244	0.477639
chr3:172500000-173000000	chr3	0.275831	0.211467	0.046052	1	-1.09711	-1.24519	-1.072	-0.902069
chr3:173000000-173500000	chr3	0.433095	0.278887	0.21407	1	-1.17308	-1.44183	-1.50089	-1.36672
chr3:173500000-174000000	chr3	0.420349	0.082641	0.434618	0	-1.22791	-1.4715	-1.48585	-1.3891
chr3:174000000-174500000	chr3	0.05469	0.174697	0.183889	0	-1.38264	-1.42572	-1.44153	-1.36601
chr3:174500000-175000000	chr3	-0.1943	-0.125536	0.086116	1	-1.06626	-0.956906	-0.983729	-0.788918
chr3:175000000-175500000	chr3	0.468478	-0.340325	0.008846	0	-1.13181	-1.12101	-1.10298	-1.15258
chr3:175500000-176000000	chr3	0.406311	0.573529	0.412051	0	-1.44063	-1.43938	-1.52123	-1.37173
chr3:176000000-176500000	chr3	0.420686	0.651603	0.134743	0	-1.43753	-1.41184	-1.39006	-1.46343
chr3:176500000-177000000	chr3	0.122753	-0.577806	-0.078456	1	-0.117085	-0.0170215	-0.168162	-0.135367
chr3:177000000-177500000	chr3	0.040308	-0.736506	-0.258095	0	-0.826266	-0.75136	-0.897001	-0.834264
chr3:177500000-178000000	chr3	0.159672	-1.06753	0.1518	0	-1.31261	-1.35478	-1.43189	-1.31315
chr3:178000000-178500000	chr3	0.131125	-0.137932	-0.059812	1	0.731804	0.744732	0.6825	0.726615
chr3:178500000-179000000	chr3	0.239821	-0.568823	-0.029082	3	1.02501	0.972655	0.962715	1.00675
chr3:179000000-179500000	chr3	-0.096037	-0.270316	-0.222413	7	0.852725	0.737756	0.778709	0.741598
chr3:179500000-180000000	chr3	0.437449	0.823253	0.143699	1	0.136903	0.145346	-0.196957	-0.271122
chr3:180000000-180500000	chr3	0.325784	0.990848	0.139234	2	-1.00847	-0.896584	-1.08338	-0.968943
chr3:180500000-181000000	chr3	0.190088	0.723613	0.215952	2	-0.949377	-0.969087	-0.983849	-0.935611
chr3:181000000-181500000	chr3	0.424057	0.644217	0.254329	1	-1.299	-1.34383	-1.26873	-1.10776
chr3:181500000-182000000	chr3	0.060466	0.802366	-0.128434	0	-0.585946	-0.724307	-0.207285	-0.173301
chr3:182000000-182500000	chr3	0.296366	0.374272	0.007148	0	-0.613723	-0.636856	-0.549492	-0.534228
chr3:182500000-183000000	chr3	-0.308705	-0.4466	-0.282577	5	1.29789	1.25178	1.30709	1.32067
chr3:183000000-183500000	chr3	-0.132784	-0.662189	-0.191493	4	1.40765	1.41937	1.32282	1.31413
chr3:183500000-184000000	chr3	0.096398	-0.91888	-0.309804	15	1.38222	1.39376	1.36268	1.39268
chr3:184000000-184500000	chr3	0.014227	-0.786003	-0.093657	9	0.860303	1.17578	1.09927	1.19504
chr3:184500000-185000000	chr3	-0.196919	-0.583574	-0.253187	3	1.21597	1.16904	1.16189	1.16192
chr3:185000000-185500000	chr3	0.017126	-0.942769	0.052602	4	1.38237	1.37887	1.27342	1.34095
chr3:185500000-186000000	chr3	-0.110722	-0.924071	-0.094192	3	0.997765	1.01951	0.892807	0.833627
chr3:186000000-186500000	chr3	-0.155256	-0.644764	-0.361931	8	0.974531	0.936592	0.943964	0.939425
chr3:186500000-187000000	chr3	0.018577	-0.753153	-0.226797	6	1.08859	1.04969	1.10947	1.02822
chr3:187000000-187500000	chr3	-0.101139	-0.512871	-0.318835	5	-0.0832098	-0.0759961	-0.189429	-0.102451
chr3:187500000-188000000	chr3	-0.076443	-0.912425	-0.304024	1	0.261423	0.273163	0.204878	0.233201
chr3:188000000-188500000	chr3	0.209238	-1.26747	0.07695	0	-0.265825	-0.264069	-0.0536924	0.132016
chr3:188500000-189000000	chr3	-0.229627	-0.662068	-0.124894	1	-0.492738	-0.567736	-0.37368	-0.308155
chr3:189000000-189500000	chr3	-0.085443	-0.491591	-0.162374	1	1.04339	1.08546	0.999606	0.998581
chr3:189500000-190000000	chr3	0.221219	-1.14208	-0.122827	1	0.999666	0.951602	0.912099	0.907932
chr3:190000000-190500000	chr3	0.053788	-0.783644	-0.135032	4	-0.178491	-0.199195	-0.0830809	-0.0825489
chr3:190500000-191000000	chr3	0.024858	-0.052315	0.061577	2	-0.90087	-0.84651	-0.931202	-0.976468
chr3:191000000-191500000	chr3	0.167516	0.103876	0.203392	3	-0.539261	-0.668957	-0.597689	-0.558298
chr3:191500000-192000000	chr3	0.463023	0.264348	0.561864	0	-1.29858	-1.13594	-1.28125	-1.15364
chr3:192000000-192500000	chr3	0.387002	0.353958	0.317356	1	-1.04066	-1.0871	-0.998551	-0.925963
chr3:192500000-193000000	chr3	0.090619	-0.015078	-0.066485	2	-0.282945	-0.247546	-0.352603	-0.317386
chr3:193000000-193500000	chr3	0.15106	0.051599	-0.053084	3	-0.302851	-0.210528	-0.225201	-0.336204
chr3:193500000-194000000	chr3	-0.086187	-0.660127	-0.257236	1	0.383295	0.226692	0.241944	0.141398
chr3:194000000-194500000	chr3	0.017871	-1.14269	0.112999	7	1.31659	1.36485	1.30834	1.27898
chr3:194500000-195000000	chr3	-0.227366	-0.544033	-0.133917	1	1.24544	1.19634	1.23507	1.27644
chr3:195000000-195500000	chr3	-0.180288	-1.14395	0.144301	4	1.3902	1.40381	1.36298	1.33643
chr3:195500000-196000000	chr3	-0.1848	-0.799195	0.263671	5	1.31925	1.30944	1.27101	1.28412
chr3:196000000-196500000	chr3	0.181764	-1.32633	-0.034669	12	1.40352	1.32415	1.29512	1.39145
chr3:196500000-197000000	chr3	-0.02046	-1.39929	0.254901	5	1.27771	1.31445	1.29983	1.3059
chr3:197000000-197500000	chr3	0.204872	-1.20901	-0.319792	4	1.36374	1.38721	1.37848	1.37623
chr3:197500000-198000000	chr3	-0.170223	-1.04265	0.023925	4	1.23829	1.19501	1.16378	1.15332
chr4:3000000-3500000	chr4	-0.201623	-0.475428	-0.006127	6	1.31867	1.11546	1.02556	1.18207
chr4:3500000-4000000	chr4	-0.556823	0.322756	0.136911	2	0.909948	0.413438	0.887155	0.989303
chr4:4000000-4500000	chr4	-0.244666	0.051784	-0.430956	5	1.07279	0.976287	1.00767	0.910854
chr4:4500000-5000000	chr4	-0.272773	0.142595	-0.097209	2	0.542085	0.602317	0.607227	0.549544
chr4:5000000-5500000	chr4	-0.185036	0.112875	-0.410624	2	-0.154098	-0.144461	-0.292171	0.030983
chr4:5500000-6000000	chr4	-0.493876	0.395182	-0.070017	3	0.513946	0.55173	0.531694	0.530341
chr4:6000000-6500000	chr4	-0.357322	0.617356	-0.144062	5	1.09779	0.937552	0.892321	0.843398
chr4:6500000-7000000	chr4	-0.160481	-0.432296	-0.128554	8	1.45494	1.3072	1.31316	1.31461
chr4:7000000-7500000	chr4	-0.058173	-0.313513	-0.120931	5	0.734525	0.884667	0.580963	0.813897
chr4:7500000-8000000	chr4	-0.339362	-0.311872	-0.204181	1	0.59158	0.414439	0.512603	0.532749
chr4:8000000-8500000	chr4	-0.327168	-0.082006	-0.166632	5	1.05234	0.976001	0.696784	0.698916
chr4:8500000-9000000	chr4	-0.099629	0.792403	0.178688	3	0.485454	0.318308	0.260939	0.546013
chr4:9000000-9500000	chr4	0.148667	0.72714	-0.195876	21	-0.268948	-0.167337	-0.141498	-0.298584
chr4:9500000-10000000	chr4	0.066676	1.22523	-0.141345	1	0.831695	0.821148	1.08437	1.14239
chr4:10000000-10500000	chr4	0.003289	0.983825	-0.287944	3	0.190297	0.340323	0.333689	0.0568061
chr4:10500000-11000000	chr4	-0.134563	0.331122	-0.264739	1	0.864835	1.0036	0.561934	0.714438
chr4:11000000-11500000	chr4	0.041853	0.716248	-0.059789	1	0.0228559	0.120732	-0.396719	-0.22541
chr4:11500000-12000000	chr4	0.127112	0.35144	0.286817	0	-1.0348	-1.02223	-1.22043	-1.0957
chr4:12000000-12500000	chr4	0.650854	0.505402	0.602718	0	-1.29387	-1.27043	-1.30034	-1.06147
chr4:12500000-13000000	chr4	0.353435	0.793608	0.23001	0	-0.676926	-0.715808	-0.689125	-0.810552
chr4:13000000-13500000	chr4	-0.001756	0.772318	0.004441	1	-0.189017	0.00943644	0.0136367	-0.0202275
chr4:13500000-14000000	chr4	0.059921	0.130379	-0.062984	2	-0.196498	-0.241076	-0.110618	-0.591728
chr4:14000000-14500000	chr4	0.109141	0.509747	0.083573	0	-0.685424	-0.91889	-0.95081	-0.869305
chr4:14500000-15000000	chr4	0.185504	0.503392	0.418739	0	-0.197555	-0.291524	-0.131555	-0.217314
chr4:15000000-15500000	chr4	-0.105907	-0.303744	-0.219804	3	0.30724	-0.0696579	0.200195	-0.217265
chr4:15500000-16000000	chr4	-0.108798	-0.129869	-0.071927	6	0.605481	0.559314	0.5692	0.747306
chr4:16000000-16500000	chr4	-0.206613	0.888508	-0.13732	2	-0.129378	-0.109156	-0.2319	-0.255884
chr4:16500000-17000000	chr4	-0.045479	0.891575	0.232225	1	-0.89203	-0.827426	-0.959956	-0.79144
chr4:17000000-17500000	chr4	0.049271	0.668041	0.184424	0	-0.485887	-0.722369	-0.715904	-0.625407
chr4:17500000-18000000	chr4	-0.069863	0.480126	-0.017549	7	0.894995	0.758383	0.931188	0.797885
chr4:18000000-18500000	chr4	0.169477	1.12738	0.1881	1	-0.00177159	0.221486	0.195138	-0.0184161
chr4:18500000-19000000	chr4	-0.085105	0.989219	0.013003	0	0.359668	0.655548	0.504241	0.487423
chr4:19000000-19500000	chr4	-0.074274	-0.009535	0.147804	0	-0.0346477	0.25816	-0.192542	-0.0248594
chr4:19500000-20000000	chr4	-0.258877	-0.242072	-0.242632	0	-0.14734	-0.28853	-0.355617	-0.405733
chr4:20000000-20500000	chr4	-0.164581	-0.264842	-0.223608	1	-0.588126	-0.502193	-0.454934	-0.505547
chr4:20500000-21000000	chr4	-0.117666	0.693951	-0.110901	1	-0.86023	-0.87028	-0.728487	-0.904121
chr4:21000000-21500000	chr4	0.071417	0.978267	-0.051792	0	-1.04176	-1.14051	-1.2655	-1.02657
chr4:21500000-22000000	chr4	-0.28511	0.362602	-0.198184	1	-0.96874	-0.855617	-0.868079	-1.15878
chr4:22000000-22500000	chr4	-0.277246	0.710428	-0.338537	0	-0.485144	-0.516092	-0.674778	-0.26664
chr4:22500000-23000000	chr4	0.113782	0.778049	0.128431	1	0.00158132	0.0383558	-0.167281	-0.0825839
chr4:23000000-23500000	chr4	0.136336	0.160567	-0.02121	0	-0.585376	-0.474565	-0.903583	-0.532252
chr4:23500000-24000000	chr4	0.068512	-0.023934	-0.004186	1	-1.00174	-0.994824	-1.09582	-1.01149
chr4:24000000-24500000	chr4	-0.001867	0.085789	-0.150638	0	-0.587088	-0.71205	-0.657985	-0.800866
chr4:24500000-25000000	chr4	-0.250765	0.059954	-0.422204	3	0.33819	0.244455	0.170864	0.248113
chr4:25000000-25500000	chr4	-0.21657	-0.055738	-0.155184	5	0.976149	0.870976	0.885963	0.835788
chr4:25500000-26000000	chr4	-0.101712	0.351087	-0.411944	3	0.388566	0.387237	0.595273	0.734897
chr4:26000000-26500000	chr4	0.026654	-0.420364	-0.284555	2	1.28853	1.10974	1.07817	1.21099
chr4:26500000-27000000	chr4	-0.35907	-0.074238	-0.111231	2	0.995466	0.942059	1.04277	0.910172
chr4:27000000-27500000	chr4	-0.036435	1.0607	-0.09595	0	-0.750135	-0.727623	-0.761637	-0.58201
chr4:27500000-28000000	chr4	0.31517	0.500599	0.122166	0	-0.952935	-1.08626	-1.12496	-1.12308
chr4:28000000-28500000	chr4	0.159994	0.001787	0.019676	0	-0.702317	-0.937983	-0.313964	-0.302001
chr4:28500000-29000000	chr4	0.092882	-0.048147	-0.002956	0	-0.909236	-0.898629	-0.945804	-0.939374
chr4:29000000-29500000	chr4	0.393186	-0.360006	0.340603	0	-0.384986	-0.221617	-0.923858	-0.85529
chr4:29500000-30000000	chr4	0.024057	0.405606	0.312069	0	-0.471751	-0.521379	-0.795658	-0.746597
chr4:30000000-30500000	chr4	-0.030348	0.151363	0.039589	0	-0.63366	-0.686421	-1.00013	-1.02755
chr4:30500000-31000000	chr4	-0.151576	-0.751389	-0.242182	1	-0.502953	-0.719267	-0.700656	-0.875269
chr4:31000000-31500000	chr4	-0.060766	-0.59204	-0.074167	0	0.643766	0.643952	0.816487	0.899494
chr4:31500000-32000000	chr4	-0.027193	-0.284999	0.016705	0	-0.796144	-0.619527	-0.778044	-0.814454
chr4:32000000-32500000	chr4	-0.148663	-0.007317	0.181659	0	-1.08298	-1.03591	-1.12119	-0.762169
chr4:32500000-33000000	chr4	-0.042609	0.111838	0.387282	0	-0.727825	-0.868631	-0.949841	-0.706617
chr4:33000000-33500000	chr4	-0.008916	-0.002236	0.23589	0	-0.832752	-1.01791	-0.995252	-0.843948
chr4:33500000-34000000	chr4	-0.177127	-0.210399	0.05722	0	-0.542871	-0.611052	-0.640725	-0.452685
chr4:34000000-34500000	chr4	0.071871	-0.431567	0.056638	0	-1.15013	-1.15533	-1.18551	-1.098
chr4:34500000-35000000	chr4	-0.084946	0.108989	0.203147	0	-0.937141	-1.11539	-0.900353	-0.949559
chr4:35000000-35500000	chr4	0.359213	0.407185	0.472021	0	-0.488703	-0.588063	-0.73407	-0.85282
chr4:35500000-36000000	chr4	-0.056035	0.622492	0.517157	0	-0.264951	-0.0540807	-0.252299	-0.347856
chr4:36000000-36500000	chr4	0.06348	0.717464	0.245868	2	0.7238	0.894582	1.03173	0.804144
chr4:36500000-37000000	chr4	0.0339	1.05493	0.288439	0	-0.424824	-0.16936	0.0232584	-0.284059
chr4:37000000-37500000	chr4	-0.014385	1.18024	0.184371	2	-0.681441	-0.845282	-0.970406	-0.703622
chr4:37500000-38000000	chr4	-0.108906	0.0759	-0.36357	4	1.10393	0.933039	0.960846	0.930111
chr4:38000000-38500000	chr4	-0.113648	-0.197873	-0.346538	0	1.20723	1.14007	1.32697	1.28668
chr4:38500000-39000000	chr4	-0.101298	-0.420857	-0.1458	5	1.3739	1.50428	1.31459	1.54274
chr4:39000000-39500000	chr4	-0.205164	-0.737521	-0.314943	7	1.43687	1.54658	1.43781	1.4623
chr4:39500000-40000000	chr4	0.027941	-1.10354	-0.169444	4	1.45755	1.54377	1.40386	1.71251
chr4:40000000-40500000	chr4	-0.172551	-0.41167	-0.203344	3	1.49102	1.37682	1.28727	1.61419
chr4:40500000-41000000	chr4	0.010715	-0.563353	-0.378669	2	1.38125	1.4139	1.46313	1.39214
chr4:41000000-41500000	chr4	-0.102474	-0.34314	-0.169285	2	0.865471	1.03041	0.856544	0.856619
chr4:41500000-42000000	chr4	-0.24727	-0.11301	-0.106808	5	0.221302	0.254711	-0.176006	-0.332217
chr4:42000000-42500000	chr4	-0.097657	0.823509	-0.192572	2	0.490719	0.362095	0.554225	0.410286
chr4:42500000-43000000	chr4	-0.090618	1.11806	0.254608	2	0.485971	0.411761	0.408314	0.484978
chr4:43000000-43500000	chr4	-0.05092	0.528557	0.145149	0	0.455786	0.46506	0.180363	0.289291
chr4:43500000-44000000	chr4	0.075247	0.570379	0.27867	0	0.292043	0.149792	-0.369285	-0.454145
chr4:44000000-44500000	chr4	0.066711	0.462254	0.466652	1	-1.27614	-1.23827	-1.16077	-1.09118
chr4:44500000-45000000	chr4	0.199212	0.522571	0.377491	3	-0.740103	-0.663557	-0.890635	-0.677078
chr4:45000000-45500000	chr4	0.44761	0.339621	0.662562	0	-1.01529	-1.05764	-1.20316	-1.09008
chr4:45500000-46000000	chr4	0.575568	0.406616	0.533082	0	-1.20133	-1.16806	-1.15897	-1.16139
chr4:46000000-46500000	chr4	0.283855	0.376264	0.369657	2	-1.24102	-1.07648	-1.21149	-1.24394
chr4:46500000-47000000	chr4	-0.242072	0.685955	0.356396	2	-0.898524	-1.04357	-1.15342	-1.06061
chr4:47000000-47500000	chr4	-0.151379	-0.403392	0.102154	3	-0.590654	-0.261626	-0.534499	-0.622673
chr4:47500000-48000000	chr4	-0.130963	-0.176661	0.04813	2	0.874133	0.920589	0.888201	0.994166
chr4:48000000-48500000	chr4	-0.18498	-0.383827	-0.176041	7	1.48795	1.66496	1.52507	1.66554
chr4:48500000-49000000	chr4	-0.012511	-0.57879	-0.149323	4	1.51098	1.52316	1.4333	1.62279
chr4:52500000-53000000	chr4	-0.260286	0.640127	-0.330012	4	-0.659612	-0.490964	-0.602139	-0.448376
chr4:53000000-53500000	chr4	0.172585	0.481704	-0.011456	0	-0.47725	-0.545118	-0.386217	-0.474295
chr4:53500000-54000000	chr4	-0.031545	-0.154422	-0.099041	3	1.02142	0.878331	0.826739	0.880723
chr4:54000000-54500000	chr4	-0.189411	-0.353959	-0.071559	3	1.39007	1.48612	1.41045	1.57182
chr4:54500000-55000000	chr4	-0.123034	-0.555605	-0.335205	2	1.23423	1.29142	1.0184	1.21094
chr4:55000000-55500000	chr4	-0.306293	0.025236	-0.215837	1	-0.381216	-0.487702	-0.433073	-0.377503
chr4:55500000-56000000	chr4	0.011595	0.230097	-0.130839	2	-0.947945	-1.10605	-0.88536	-0.467656
chr4:56000000-56500000	chr4	-0.045239	-0.385451	-0.015923	4	0.445288	0.426743	0.444442	0.474083
chr4:56500000-57000000	chr4	-0.265774	-0.103943	-0.023206	5	0.415691	0.634655	0.549743	0.655787
chr4:57000000-57500000	chr4	-0.241135	-0.335047	-0.46936	6	1.03627	0.861401	1.01078	1.17543
chr4:57500000-58000000	chr4	-0.092696	-0.706492	-0.328182	6	1.08996	1.07253	1.23086	1.39605
chr4:58000000-58500000	chr4	0.035008	0.206729	-0.186543	0	-1.14214	-1.14456	-1.17781	-1.20854
chr4:58500000-59000000	chr4	0.272953	0.268333	0.377647	0	-1.41342	-1.59963	-1.37621	-1.21302
chr4:59000000-59500000	chr4	0.429879	0.038547	0.042387	0	-1.55347	-1.66605	-1.57438	-1.49987
chr4:59500000-60000000	chr4	-0.059072	-0.321142	0.41154	0	-1.52121	-1.50166	-1.41479	-1.4216
chr4:60000000-60500000	chr4	0.134276	0.057797	0.28559	0	-1.54153	-1.45181	-1.57451	-1.32001
chr4:60500000-61000000	chr4	0.255331	0.043447	0.206692	0	-1.52193	-1.45848	-1.40951	-1.3728
chr4:61000000-61500000	chr4	0.261235	0.05917	0.503388	0	-1.38257	-1.34553	-1.39824	-1.33372
chr4:61500000-62000000	chr4	0.032402	-0.003183	0.1421	0	-1.28734	-1.23079	-1.34571	-1.07844
chr4:62000000-62500000	chr4	0.186476	-0.448701	0.156458	1	-1.32142	-1.25408	-1.3078	-1.04546
chr4:62500000-63000000	chr4	0.047139	0.185256	0.227883	0	0.275631	0.344632	0.786433	0.976178
chr4:63000000-63500000	chr4	0.281982	0.399455	-0.015976	0	0.801336	0.782607	0.914684	0.761236
chr4:63500000-64000000	chr4	0.142016	0.140097	0.428262	0	-1.65415	-1.41809	-1.42511	-1.39567
chr4:64000000-64500000	chr4	0.263995	0.360551	0.521851	0	0.0440584	0.104789	-0.35923	-0.159381
chr4:64500000-65000000	chr4	0.264774	0.309919	0.533882	0	-0.450569	-0.209138	-1.00569	-0.849446
chr4:65000000-65500000	chr4	0.390755	0.06449	0.764286	1	-0.503283	-0.330159	-0.843706	-0.690494
chr4:65500000-66000000	chr4	0.145824	0.609036	0.246598	0	-1.41248	-1.49157	-1.41199	-1.13168
chr4:66000000-66500000	chr4	0.005022	-0.14331	0.204459	0	-1.53268	-1.5421	-1.41823	-1.43224
chr4:66500000-67000000	chr4	0.044144	-0.183267	-0.268351	1	-1.40003	-1.27968	-1.28555	-0.991932
chr4:67000000-67500000	chr4	-0.198417	-0.371977	0.136096	0	-1.5652	-1.34907	-1.51887	-1.46186
chr4:67500000-68000000	chr4	0.009681	0.223032	0.142635	0	-1.55883	-1.49946	-1.48586	-1.44472
chr4:68000000-68500000	chr4	0.106975	0.437055	-0.165513	2	-0.016667	0.151686	0.0413459	0.157823
chr4:68500000-69000000	chr4	0.158984	0.48267	0.074461	5	-0.492069	-0.425144	-0.46994	-0.220867
chr4:69000000-69500000	chr4	0.247381	0.115021	0.202201	4	-0.502477	-0.406704	-0.716019	-0.367413
chr4:69500000-70000000	chr4	0.023484	0.507825	0.035516	4	0.0397118	0.133615	0.0805462	0.0114903
chr4:70000000-70500000	chr4	0.084674	0.446853	0.257273	3	-1.38097	-1.39956	-1.41915	-1.28077
chr4:70500000-71000000	chr4	0.124275	0.572212	0.471121	9	-1.58498	-1.56114	-1.59151	-1.56536
chr4:71000000-71500000	chr4	0.53542	0.545314	0.178421	12	-1.24469	-1.22424	-0.845346	-0.894565
chr4:71500000-72000000	chr4	-0.087837	-0.593337	-0.28725	6	1.32552	1.19165	1.34298	1.50635
chr4:72000000-72500000	chr4	-0.138162	-0.280074	-0.124741	1	-1.25937	-0.893958	-1.20304	-1.28625
chr4:72500000-73000000	chr4	-0.083271	0.444585	0.06281	2	-1.4045	-1.41441	-1.39045	-1.27336
chr4:73000000-73500000	chr4	0.008113	0.284336	-0.004969	1	-1.47414	-1.42889	-1.53745	-1.52425
chr4:73500000-74000000	chr4	0.108493	-0.157337	-0.036847	1	-0.811397	-0.756892	-0.762666	-0.407013
chr4:74000000-74500000	chr4	-0.193543	-0.428734	-0.00814	5	1.20386	1.13989	1.07984	1.35966
chr4:74500000-75000000	chr4	-0.090623	-0.464715	0.025515	9	-0.669871	-0.80505	-0.744588	-0.457342
chr4:75000000-75500000	chr4	-0.106489	-0.694606	-0.007601	4	-0.439245	-0.449512	-0.5061	-0.272533
chr4:75500000-76000000	chr4	-0.315058	0.663665	0.078783	2	-1.23434	-0.979163	-1.31226	-0.906184
chr4:76000000-76500000	chr4	0.153641	0.648571	-0.146956	3	-0.49289	-0.343417	-0.356678	-0.058477
chr4:76500000-77000000	chr4	-0.004353	-0.63024	-0.324724	10	1.36728	1.3456	1.32751	1.40907
chr4:77000000-77500000	chr4	-0.135874	-0.60818	0.018143	6	0.506546	0.45242	0.520336	0.4489
chr4:77500000-78000000	chr4	-0.022353	-0.887731	0.112624	3	0.616372	0.867049	0.610563	0.57216
