tile_id	chrom	start	siScr_mCh	dlam_mCh	siScr_DNK	dlam_DNK	tss_count	pc1_cm_base	dpc1_cm_r225x	pc1_lcl_base	dpc1_lcl_ko	lfc_ipsc_silmna	n_genes_ipsc	lfc_cm_h222p	n_genes_cm	cpg_n	gap_frac	giemsa	arm_pos	gc
chr5:68500000-69000000	chr5	68500000	0.130438	0.0520555	-0.032307	-0.178364	0	0.866339	-0.18619	0.824875	-0.0483184	nan	0	nan	0	0	0	0	0.13332	0.399129
chr5:69000000-69500000	chr5	69000000	-0.425255	-0.0576959	-0.367172	-0.295412	11	1.38924	-0.120454	1.5099	0.016334	0.226559	11	0.125482	10	9	0	0.5	0.137162	0.423771
chr5:69500000-70000000	chr5	69500000	nan	nan	nan	nan	1	nan	nan	0.296233	-0.0985646	nan	1	nan	1	1	0	0.5	0.141004	0.388401
chr5:70000000-70500000	chr5	70000000	nan	nan	nan	nan	2	nan	nan	0.276329	-0.0331347	0.149611	2	0.10115	2	3	0	0.5	0.144846	0.384378
chr5:70500000-71000000	chr5	70500000	nan	nan	nan	nan	3	nan	nan	0.484958	-0.136452	0.0604586	2	nan	1	2	0	0.5	0.148688	0.37912
chr5:71000000-71500000	chr5	71000000	nan	nan	nan	nan	3	nan	nan	0.744558	-0.118521	-0.128275	3	0.0092057	3	2	0	0.5	0.15253	0.384495
chr5:71500000-72000000	chr5	71500000	-0.453168	-0.256666	-0.565775	-0.381027	2	1.3931	-0.256838	0.327527	0.0535387	nan	1	nan	1	2	0	0.5	0.156372	0.40884
chr5:72000000-72500000	chr5	72000000	-0.97893	0.0341831	-0.845664	-0.192768	3	1.41784	-0.0691621	1.21153	-0.0204978	0.129302	3	-0.0770292	3	5	0	0.5	0.160214	0.409314
chr5:72500000-73000000	chr5	72500000	-1.01679	-0.100562	-0.923375	-0.232518	3	1.43085	-0.0396755	0.0872226	0.0642466	-0.287851	2	-0.118524	2	4	0	0.5	0.164056	0.396356
chr5:73000000-73500000	chr5	73000000	-0.921063	0.0366592	-0.909357	-0.150963	5	1.50855	-0.0864931	0.100776	0.194822	-0.0380545	3	0.308615	2	14	0	0.5	0.167898	0.419975
chr5:73500000-74000000	chr5	73500000	-0.788248	-0.241926	-1.13863	-0.073857	3	1.38182	-0.100027	-0.0196143	0.0539378	0.00786812	3	0.105649	3	3	0	0.5	0.17174	0.40106
chr5:74000000-74500000	chr5	74000000	-0.704711	-0.0215252	-0.857951	-0.274983	0	1.25561	-0.0984161	0.539133	-0.0652455	nan	0	nan	0	0	0	0	0.175582	0.411313
chr5:74500000-75000000	chr5	74500000	-0.718495	-0.0358402	-0.697304	0.0976225	5	0.889607	0.29143	0.334993	0.161414	-0.017153	5	0.187421	5	4	0	0	0.179425	0.405239
chr5:75000000-75500000	chr5	75000000	-0.290971	0.0239375	-0.053901	-0.42964	3	0.446953	0.275237	1.4187	0.0918998	-0.183113	2	0.152967	2	5	0	0	0.183267	0.391016
chr5:75500000-76000000	chr5	75500000	0.293129	-0.186364	0.245258	0.0390687	4	0.306883	0.362934	1.0876	0.0546521	-0.156445	3	-0.0529136	2	3	0	0	0.187109	0.384078
chr5:76000000-76500000	chr5	76000000	0.71609	0.0124075	0.722384	-0.24249	2	0.414403	0.226267	1.41156	0.040532	0.0583089	2	-0.0743634	2	5	0	0	0.190951	0.41546
chr5:76500000-77000000	chr5	76500000	-0.341279	-0.112346	-0.434488	-0.0556935	5	0.953786	-0.0086073	1.39095	0.0337215	-0.240391	4	0.0860941	4	4	0	0	0.194793	0.419915
chr5:77000000-77500000	chr5	77000000	-0.324573	-0.154811	-0.190436	-0.574625	4	0.976296	-0.161646	1.3568	-0.0369977	-0.021708	4	-0.0764838	4	6	0	0	0.198635	0.408631
chr5:77500000-78000000	chr5	77500000	-0.671425	0.117047	-0.675276	0.0363255	2	1.02273	-0.0785427	1.53287	0.0216507	nan	1	nan	1	11	0	0.5	0.202477	0.395567
chr5:78000000-78500000	chr5	78000000	-0.958116	-0.0290574	-0.945846	-0.140206	2	0.923676	0.00208564	1.53583	0.070692	-0.232592	2	-0.157423	2	2	0	0.5	0.206319	0.37963
chr5:78500000-79000000	chr5	78500000	-0.886281	0.25777	-0.785212	-0.0514947	2	1.10871	-0.207536	1.41932	0.0633016	-0.252811	2	0.0343801	2	3	0	0.5	0.210161	0.419843
chr5:79000000-79500000	chr5	79000000	-1.01066	0.169552	-0.88257	-0.205951	4	1.33738	-0.0714053	1.41869	0.00538563	nan	1	1.66429	3	2	0	0.5	0.214003	0.404124
chr5:79500000-80000000	chr5	79500000	-0.792146	-0.0394014	-0.699206	-0.220606	4	1.17707	-0.0650064	0.62831	-0.0234834	-0.157243	4	-0.0613153	4	4	0	0.5	0.217845	0.404559
chr5:80000000-80500000	chr5	80000000	-0.604148	-0.03724	-0.475561	-0.40317	5	1.22471	0.169376	0.944617	-0.025316	0.023498	4	-0.457233	4	4	0	0.5	0.221687	0.42223
chr5:80500000-81000000	chr5	80500000	-0.389336	-0.172547	-0.456273	-0.245415	4	0.475249	0.0565306	0.74366	-0.145915	-0.0263905	3	0.286843	3	3	0	0.5	0.225529	0.396442
chr5:81000000-81500000	chr5	81000000	-0.447294	-0.181034	-0.579455	-0.191372	3	0.539331	-0.0741416	1.2091	-0.0295088	-0.041051	2	0.0720643	2	2	0	0.5	0.229371	0.400785
chr5:81500000-82000000	chr5	81500000	-0.713678	-0.105222	-0.41291	-0.427438	2	0.584814	0.0416954	1.31251	0.0384962	0.058022	2	-0.105774	2	2	0	0.5	0.233214	0.381817
chr5:82000000-82500000	chr5	82000000	-0.308863	-0.179164	-0.174567	-0.50472	1	0.369057	-0.000324941	-0.637839	-0.202089	nan	1	nan	1	1	0	0	0.237056	0.3904
chr5:82500000-83000000	chr5	82500000	-0.214503	0.0722227	-0.00808677	-0.20268	0	-0.178035	0.144151	0.667877	-0.00258919	nan	0	nan	0	0	0	0	0.240898	0.385379
chr5:83000000-83500000	chr5	83000000	-0.7571	-0.0317119	-0.478993	-0.119368	3	0.149735	-0.0602479	-0.210145	-0.135831	0.0172411	3	-0.308392	3	3	0	0	0.24474	0.36231
chr5:83500000-84000000	chr5	83500000	-0.401766	0.139119	0.0925093	-0.147431	1	-0.632467	0.0234534	-1.42821	-0.00708256	nan	1	nan	1	1	0	1	0.248582	0.368225
chr5:84000000-84500000	chr5	84000000	-0.563938	0.0513327	-0.0438192	-0.0809087	1	-1.20549	-0.0845836	-1.51484	-0.0346478	nan	1	nan	1	2	0	1	0.252424	0.355625
chr5:84500000-85000000	chr5	84500000	-0.0496032	0.00018099	0.145097	0.31711	0	-1.45542	0.0729343	-1.55178	-0.0750713	nan	0	nan	0	0	0	1	0.256266	0.347612
chr5:85000000-85500000	chr5	85000000	0.0435558	0.489515	0.530437	0.544047	0	-1.67249	0.124715	-1.59495	-0.00386514	nan	0	nan	0	0	0	1	0.260108	0.339115
chr5:85500000-86000000	chr5	85500000	0.461369	0.511699	0.699793	0.746255	0	-1.74514	0.0603462	-1.59185	0.0146055	nan	0	nan	0	0	0	1	0.26395	0.344728
chr5:86000000-86500000	chr5	86000000	0.298663	0.7173	0.823566	0.46267	0	-1.44094	0.0136557	-1.39501	-0.0919854	nan	0	nan	0	0	0	1	0.267792	0.347935
chr5:86500000-87000000	chr5	86500000	0.387083	0.0879267	0.627123	0.0778128	1	-0.805259	-0.0797885	-0.24685	-0.0468324	nan	1	nan	1	0	0	1	0.271634	0.362136
chr5:87000000-87500000	chr5	87000000	-0.429236	0.117654	-0.0680937	0.0287109	2	-1.1429	-0.00434061	-0.162236	-0.0374136	-0.0526682	2	-0.104372	2	2	0	1	0.275476	0.368729
chr5:87500000-88000000	chr5	87500000	0.985228	0.57467	1.34321	0.0993518	0	-1.59524	0.0477895	-1.50316	0.0727924	nan	0	nan	0	0	0	1	0.279318	0.358236
chr5:88000000-88500000	chr5	88000000	0.801974	0.351895	1.1197	0.204589	1	-1.55114	0.140838	-1.17966	-0.0213852	nan	1	nan	1	2	0	1	0.28316	0.371322
chr5:88500000-89000000	chr5	88500000	-0.065229	0.135492	0.18878	0.000383731	1	-0.88026	0.0747988	0.943453	0.0999069	nan	1	nan	1	11	0	1	0.287002	0.372777
chr5:89000000-89500000	chr5	89000000	-0.119669	-0.0355744	0.0440692	-0.0714017	0	-0.243944	0.0282571	1.37273	-0.0725635	nan	0	nan	0	0	0	1	0.290845	0.359504
chr5:89500000-90000000	chr5	89500000	-0.0703271	0.0532806	0.0648079	0.0257739	0	-0.520052	0.167947	0.857589	-0.214369	nan	0	nan	0	0	0	1	0.294687	0.357866
chr5:90000000-90500000	chr5	90000000	-0.298767	0.138995	0.327901	-0.304636	3	-0.191585	0.0871471	0.557457	0.101698	0.304348	3	-0.0317181	3	3	0	1	0.298529	0.369935
chr5:90500000-91000000	chr5	90500000	0.335885	0.27686	0.655067	0.162789	2	-0.441639	0.050259	-0.618049	0.145452	-0.221557	2	-0.166707	2	2	0	1	0.302371	0.367561
chr5:91000000-91500000	chr5	91000000	-0.0511411	-0.108714	0.0336151	-0.0576918	1	-0.0609908	0.0398614	-1.08828	0.0929882	nan	1	nan	1	2	0	1	0.306213	0.39058
chr5:91500000-92000000	chr5	91500000	0.443811	0.159364	0.900006	0.0944756	0	-1.55644	0.125379	-0.442675	0.0665232	nan	0	nan	0	0	0	1	0.310055	0.356158
chr5:92000000-92500000	chr5	92000000	0.174078	0.262205	0.737825	-0.0626365	0	-1.63456	0.0182517	-1.33336	0.0846517	nan	0	nan	0	0	0	1	0.313897	0.348147
chr5:92500000-93000000	chr5	92500000	-0.30415	0.042747	0.0766717	-0.110358	0	-0.71455	-0.173695	-1.5798	0.0373436	nan	0	nan	0	0	0	1	0.317739	0.35212
chr5:93000000-93500000	chr5	93000000	-0.380491	-0.223467	0.0110179	-0.389739	0	-0.133161	-0.0115832	-1.32943	-0.0483002	nan	0	nan	0	0	0	0	0.321581	0.373809
chr5:93500000-94000000	chr5	93500000	-0.154056	0.106827	0.359425	-0.335896	3	-0.928581	0.0935704	0.3058	-0.118249	nan	1	-0.832813	2	8	0	0	0.325423	0.374369
chr5:94000000-94500000	chr5	94000000	0.738801	0.107893	1.11356	0.00701653	1	-1.56499	0.149568	-0.589835	-0.0747554	nan	1	nan	0	1	0	0	0.329265	0.367085
chr5:94500000-95000000	chr5	94500000	0.312077	0.21108	0.911692	-0.262247	2	-1.08085	-0.0090099	0.52819	-0.0803298	0.0132052	2	-0.109413	2	1	0	0	0.333107	0.367569
chr5:95000000-95500000	chr5	95000000	0.237873	0.123526	0.595324	-0.213692	2	-1.50574	0.185398	0.60331	-0.308018	nan	1	nan	1	1	0	0	0.336949	0.375845
chr5:95500000-96000000	chr5	95500000	-1.08023	0.0451909	-0.537205	-0.219592	8	0.214905	0.0949839	1.25587	-0.0705111	0.0238311	8	-0.185871	5	6	0	0	0.340791	0.393154
chr5:96000000-96500000	chr5	96000000	-0.536184	-0.171592	-0.395582	-0.097063	1	-1.02654	0.280999	0.0776704	-0.369761	nan	0	nan	0	1	0	0	0.344633	0.383267
chr5:96500000-97000000	chr5	96500000	-0.766502	0.0292454	-0.696095	-0.118127	4	-0.130651	0.0712316	1.43731	0.0475392	0.0971905	4	0.0579744	4	4	0	0	0.348476	0.393671
chr5:97000000-97500000	chr5	97000000	0.29361	-0.0652407	0.329906	0.0145817	2	-0.808621	0.0656057	0.840759	0.000764917	0.117216	2	0.105946	2	1	0	0	0.352318	0.377707
chr5:97500000-98000000	chr5	97500000	0.303523	-0.00494016	0.606032	0.0768479	0	-1.43401	-0.0563885	0.192377	0.156092	nan	0	nan	0	0	0	0	0.35616	0.364951
chr5:98000000-98500000	chr5	98000000	-0.149568	-0.102904	0.044345	-0.0434484	0	-1.49079	0.0995293	-1.15554	0.0544729	nan	0	nan	0	0	0	0	0.360002	0.368203
chr5:98500000-99000000	chr5	98500000	-0.203417	-0.0517872	-0.0468577	-0.0543822	2	-0.934355	0.0464389	-0.21796	0.000951688	-0.262016	2	0.0365185	2	3	0	0	0.363844	0.375514
chr5:99000000-99500000	chr5	99000000	0.879181	-0.0475728	0.878085	0.302087	0	-1.34465	-0.0233465	-1.49366	-0.050866	nan	0	nan	0	0	0	1	0.367686	0.374186
chr5:99500000-100000000	chr5	99500000	0.519611	0.322603	0.924437	0.55339	0	-1.54135	0.0385018	-1.60059	-0.00486886	nan	0	nan	0	0	0	1	0.371528	0.350023
chr5:100000000-100500000	chr5	100000000	0.704863	0.273315	0.904175	0.351251	0	-1.52458	0.138965	-0.682848	-0.0473528	nan	0	nan	0	0	0	1	0.37537	0.359596
chr5:100500000-101000000	chr5	100500000	0.30802	0.0206362	0.544212	0.0599099	2	-1.33404	0.0580846	0.460252	0.0398049	0.0948982	2	-0.187128	2	3	0	1	0.379212	0.355018
chr5:101000000-101500000	chr5	101000000	0.462907	0.420422	0.823039	0.36667	0	-1.57779	0.122017	-1.2756	-0.27464	nan	0	nan	0	0	0	1	0.383054	0.34694
chr5:101500000-102000000	chr5	101500000	0.540694	0.450547	1.12938	0.0893037	0	-1.54414	0.0922147	-1.56443	-0.0498521	nan	0	nan	0	0	0	1	0.386896	0.356131
chr5:102000000-102500000	chr5	102000000	0.884997	0.160954	1.0633	0.210349	2	-1.75665	0.147302	-1.30066	0.100784	nan	0	nan	1	2	0	1	0.390738	0.362039
chr5:102500000-103000000	chr5	102500000	-0.626962	0.0766311	-0.294111	0.0598083	1	-0.669534	0.127062	0.6289	0.109003	nan	1	nan	1	3	0	1	0.39458	0.367286
chr5:103000000-103500000	chr5	103000000	-0.315424	-0.129854	-0.0501466	-0.109271	3	-0.327839	-0.0667818	-0.932655	-0.0858146	-0.250814	3	-0.0889304	2	2	0	1	0.398422	0.369242
chr5:103500000-104000000	chr5	103500000	0.0676277	-0.115883	0.262746	-0.0279807	1	-1.08014	-0.0256008	-1.19549	0.425562	nan	1	nan	1	0	0	0	0.402264	0.367447
chr5:104000000-104500000	chr5	104000000	0.155441	-0.179103	0.337364	0.196938	0	-1.40603	-0.00111822	-1.48796	-0.0646393	nan	0	nan	0	0	0	0	0.406107	0.348462
chr5:104500000-105000000	chr5	104500000	0.253412	0.0897678	0.544418	0.0578996	0	-1.59592	0.0528782	-1.52991	-0.0671729	nan	0	nan	0	0	0	0	0.409949	0.348533
chr5:105000000-105500000	chr5	105000000	0.160526	0.165798	0.452136	0.349602	0	-1.65826	0.00223043	-1.55921	0.00607064	nan	0	nan	0	0	0	1	0.413791	0.340473
chr5:105500000-106000000	chr5	105500000	-0.197566	0.0923937	0.198986	0.0816028	0	-1.75299	0.0458594	-1.47285	-0.00809854	nan	0	nan	0	0	0	1	0.417633	0.341741
chr5:106000000-106500000	chr5	106000000	-0.804873	-0.00438386	-0.256882	-0.191377	0	-1.46887	-0.00190271	-0.560597	0.576687	nan	0	nan	0	0	0	1	0.421475	0.342562
chr5:106500000-107000000	chr5	106500000	-0.522171	-0.208836	-0.452358	0.086013	0	-1.46068	0.138609	-1.26856	-0.0745908	nan	0	nan	0	0	0	1	0.425317	0.35033
chr5:107000000-107500000	chr5	107000000	-0.569777	-0.408063	-0.410446	-0.148703	0	-0.622651	-0.01706	-0.0660275	-0.35008	nan	0	nan	0	0	0	1	0.429159	0.368849
chr5:107500000-108000000	chr5	107500000	-0.286458	-0.338476	0.0052036	-0.31779	1	-0.728711	-0.0825902	1.00331	-0.108541	nan	1	nan	1	1	0	1	0.433001	0.380705
chr5:108000000-108500000	chr5	108000000	-0.271574	-0.128769	0.0728283	-0.11157	1	-0.755631	0.247786	0.761963	-0.429453	nan	1	nan	1	1	0	1	0.436843	0.362231
chr5:108500000-109000000	chr5	108500000	-0.409858	0.0765759	-0.1201	-0.0140002	1	0.0737205	0.153067	1.22868	-0.150279	nan	1	nan	1	2	0	1	0.440685	0.378533
chr5:109000000-109500000	chr5	109000000	-0.307936	-0.119614	-0.213376	0.0333839	1	0.00176497	-0.14751	0.339202	-0.20541	nan	1	nan	1	1	0	1	0.444527	0.37886
chr5:109500000-110000000	chr5	109500000	0.204207	-0.272127	-0.00254797	-0.0122212	1	-0.784199	0.38871	-0.63932	-0.304712	nan	1	nan	1	2	0	1	0.448369	0.378214
chr5:110000000-110500000	chr5	110000000	0.625942	0.0946125	0.581724	0.222235	0	-1.22786	0.390464	-1.13149	-0.170317	nan	0	nan	0	0	0	0	0.452211	0.372731
chr5:110500000-111000000	chr5	110500000	0.339499	0.197971	0.636912	0.108918	2	-1.61238	0.235072	0.733516	-0.0460728	nan	1	-0.0252665	2	1	0	0	0.456053	0.365322
chr5:111000000-111500000	chr5	111000000	0.128868	-0.00701504	0.223446	-0.0196979	3	-1.62869	0.318661	1.19295	-0.0803237	-0.1565	3	0.0149268	3	3	0	0	0.459896	0.370661
chr5:111500000-112000000	chr5	111500000	-0.584869	-0.070132	-0.390359	0.160031	2	-0.673957	0.517797	1.33605	-0.0175301	0.0547878	2	-0.0460493	2	2	0	0	0.463738	0.385922
chr5:112000000-112500000	chr5	112000000	0.133442	0.0601416	0.303175	-0.164511	1	-0.357538	0.338481	-0.0504705	-0.0271553	nan	1	nan	1	2	0	0.5	0.46758	0.391205
chr5:112500000-113000000	chr5	112500000	-0.348437	0.192141	0.0115407	-0.236538	4	0.729108	0.0522321	0.702905	-0.0635424	0.105587	4	-0.0119347	4	4	0	0.5	0.471422	0.402268
chr5:113000000-113500000	chr5	113000000	-0.39167	-0.0723762	-0.541634	-0.0935648	2	0.72759	-0.153722	-0.940135	-0.111674	nan	1	nan	1	2	0	0.5	0.475264	0.412272
chr5:113500000-114000000	chr5	113500000	0.454725	0.380024	0.638988	0.221664	1	0.193573	-0.358653	-1.45115	-0.0897066	nan	1	nan	1	1	0	0.5	0.479106	0.385682
chr5:114000000-114500000	chr5	114000000	0.671366	0.0932002	0.748948	0.0606002	1	-0.147695	-0.0512995	-1.18604	0.21313	nan	1	nan	1	2	0	0	0.482948	0.376087
chr5:114500000-115000000	chr5	114500000	1.25961	0.313155	1.4955	-0.00322865	0	-0.94055	-0.282343	-1.46248	0.0193274	nan	0	nan	0	0	0	0	0.48679	0.381132
chr5:115000000-115500000	chr5	115000000	-0.0171255	0.139812	0.125403	0.0743132	3	-0.110539	-0.259217	-0.164762	0.133831	-0.148217	3	0.00171013	3	4	0	0	0.490632	0.394223
chr5:115500000-116000000	chr5	115500000	0.0288765	0.0451843	0.227439	-0.000871871	7	-0.818713	0.0169185	-0.523194	-0.0353409	-0.0296202	7	-0.0255951	5	7	0	0	0.494474	0.384092
chr5:116000000-116500000	chr5	116000000	0.70773	-0.212603	0.853625	-0.302353	2	-0.466533	-0.278373	0.394709	0.237251	nan	1	nan	1	3	0	1	0.498316	0.382713
chr5:116500000-117000000	chr5	116500000	0.78777	0.0450826	0.658049	0.115859	1	-0.0193239	-0.0254382	0.229913	0.256958	nan	1	nan	1	2	0	1	0.502158	0.400244
chr5:117000000-117500000	chr5	117000000	0.577046	0.434495	1.13302	0.193759	0	-0.448294	-0.292819	-1.52303	-0.0114308	nan	0	nan	0	0	0	1	0.506	0.363498
chr5:117500000-118000000	chr5	117500000	0.456909	0.217672	0.670857	0.395918	0	-0.847701	-0.146079	-1.58897	0.0180132	nan	0	nan	0	0	0	1	0.509842	0.354361
chr5:118000000-118500000	chr5	118000000	0.581352	0.563721	0.806146	0.33199	0	-0.824267	-0.268602	-1.51017	-0.0429212	nan	0	nan	0	0	0	1	0.513684	0.360357
chr5:118500000-119000000	chr5	118500000	0.999798	0.132391	1.09743	0.0609295	1	-0.550637	-0.221145	0.184433	-0.214091	nan	1	nan	1	1	0	1	0.517527	0.383132
chr5:119000000-119500000	chr5	119000000	0.19969	-0.275849	0.38642	-0.194532	3	-0.041015	-0.175411	0.745974	0.022599	0.11538	3	-0.125917	3	4	0	1	0.521369	0.391732
chr5:119500000-120000000	chr5	119500000	0.88568	0.0180391	1.16021	-0.019869	1	-1.38715	0.0247044	-1.40988	-0.0432064	nan	0	nan	0	0	0	1	0.525211	0.371509
chr5:120000000-120500000	chr5	120000000	-0.0858331	-0.188032	0.168448	0.145984	1	-1.48332	-0.00509513	-1.4094	-0.0475021	nan	1	nan	1	1	0	1	0.529053	0.359168
chr5:120500000-121000000	chr5	120500000	0.0243322	0.158608	0.570816	-0.0183106	0	-1.19876	0.037165	-1.53992	0.0443182	nan	0	nan	0	0	0	1	0.532895	0.355893
chr5:121000000-121500000	chr5	121000000	0.264723	0.191731	0.730469	0.311532	0	-1.24358	0.208029	-1.49583	0.0719099	nan	0	nan	0	0	0	1	0.536737	0.348582
chr5:121500000-122000000	chr5	121500000	0.472275	0.173777	0.719606	0.293382	2	-0.945554	0.307371	-1.08542	-0.0905217	nan	1	nan	1	2	0	1	0.540579	0.360042
chr5:122000000-122500000	chr5	122000000	-0.352965	0.00724811	-0.0107054	-0.276506	4	0.0869406	0.0291219	0.206494	-0.0898954	-0.407257	2	0.511244	2	2	0	0	0.544421	0.382882
chr5:122500000-123000000	chr5	122500000	-0.537534	-0.0829425	-0.39175	-0.309082	2	0.800918	0.114237	-0.700118	-0.0959481	0.0674493	2	0.0799727	2	2	0	0	0.548263	0.393031
chr5:123000000-123500000	chr5	123000000	-0.517764	-0.0686763	-0.356756	-0.306411	3	1.04284	0.0115848	0.0756318	-0.034446	-0.0727353	3	-0.0105574	3	7	0	0	0.552105	0.391844
chr5:123500000-124000000	chr5	123500000	-1.25132	0.0622035	-0.832681	-0.180016	1	1.11774	0.119695	-0.68035	-0.0392033	nan	1	nan	1	2	0	0	0.555947	0.365615
chr5:124000000-124500000	chr5	124000000	-1.16704	0.0890562	-0.922206	-0.270984	0	1.0866	0.0439551	-0.4149	-0.0704159	nan	0	nan	0	0	0	0	0.559789	0.384161
chr5:124500000-125000000	chr5	124500000	-1.11512	-0.00428189	-1.05403	-0.135829	1	1.2679	-0.125786	0.841555	0.0318962	nan	1	nan	1	1	0	0	0.563631	0.4022
chr5:125000000-125500000	chr5	125000000	-1.43703	0.346949	-1.18925	-0.0429329	0	1.22907	-0.0922803	-1.01057	-0.051075	nan	0	nan	0	0	0	0	0.567473	0.377375
chr5:125500000-126000000	chr5	125500000	-1.1003	0.00941576	-1.07699	-0.0985136	0	1.00773	0.0750812	-1.38473	0.00282374	nan	0	nan	0	0	0	0	0.571315	0.361902
chr5:126000000-126500000	chr5	126000000	-0.988826	-0.0698389	-0.726791	-0.300285	1	1.09671	-0.0659327	-0.601059	-0.266621	nan	1	nan	1	1	0	0	0.575158	0.382294
chr5:126500000-127000000	chr5	126500000	-0.69753	0.0387099	-0.841528	-0.0188614	4	1.07101	0.0105231	1.07712	-0.0106769	0.352947	3	0.0459796	3	3	0	0	0.579	0.428623
chr5:127000000-127500000	chr5	127000000	-0.584586	0.202553	-0.387448	-0.336838	3	0.731149	-0.172992	-0.43822	0.149311	-0.0203391	3	0.328484	2	3	0	0	0.582842	0.392584
chr5:127500000-128000000	chr5	127500000	-0.577005	-0.0048458	-0.472466	-0.0938757	3	0.0463391	-0.199824	0.453435	-0.0166108	0.00240616	2	nan	1	1	0	0	0.586684	0.385101
chr5:128000000-128500000	chr5	128000000	-0.740323	-0.0832032	-0.391853	-0.156663	1	-0.0340752	0.0101618	-1.26576	0.216206	nan	1	nan	1	1	0	1	0.590526	0.372194
chr5:128500000-129000000	chr5	128500000	-0.237943	0.201951	0.184387	-0.0899583	2	-0.397014	-0.0178895	-1.47353	0.102925	-0.208536	2	-0.225426	2	3	0	1	0.594368	0.370873
chr5:129000000-129500000	chr5	129000000	0.236152	0.359918	0.549799	0.275121	2	-0.763824	-0.127764	-1.54531	-0.00787704	-0.300143	2	0.30057	2	2	0	1	0.59821	0.362549
chr5:129500000-130000000	chr5	129500000	0.101355	0.205361	0.616069	0.159252	2	-0.878525	-0.204091	-1.50471	-0.054894	nan	1	nan	1	1	0	1	0.602052	0.358917
chr5:130000000-130500000	chr5	130000000	-0.0636329	0.159984	0.204512	0.246249	0	-1.45258	0.00904798	-1.42825	-0.158781	nan	0	nan	0	0	0	1	0.605894	0.359165
chr5:130500000-131000000	chr5	130500000	0.49914	0.0231831	0.731712	-0.121823	0	-1.31429	-0.09244	-1.15719	0.0672698	nan	0	nan	0	1	0	1	0.609736	0.372141
chr5:131000000-131500000	chr5	131000000	-0.225142	-0.0974364	-0.0832908	-0.0174849	3	-0.688757	0.0816449	1.18432	0.0766617	0.120657	3	-0.022908	3	3	0	0	0.613578	0.393804
chr5:131500000-132000000	chr5	131500000	-0.544344	-0.090294	-0.463096	-0.116642	3	-0.00488257	-0.0159429	1.13553	-0.157013	-0.239308	2	-0.0607671	2	3	0	0	0.61742	0.39422
chr5:132000000-132500000	chr5	132000000	-0.400416	-0.0589002	-0.646963	-0.0441928	9	0.661467	0.0564854	1.39526	-0.00350569	0.00185207	6	-0.00985995	5	9	0	0	0.621262	0.462863
chr5:132500000-133000000	chr5	132500000	-0.994301	0.0619037	-1.03098	-0.254355	13	1.23464	0.197874	1.50868	-0.017324	-0.0381885	10	-0.058232	7	12	0	0	0.625104	0.426969
chr5:133000000-133500000	chr5	133000000	-0.0708591	-0.153035	-0.201114	-0.306258	2	1.38731	0.138347	0.818794	-0.129406	0.117876	2	-0.053995	2	2	0	0	0.628946	0.460691
chr5:133500000-134000000	chr5	133500000	0.125774	-0.0975027	-0.175377	-0.247912	2	1.30672	0.146492	1.20822	-0.0600559	nan	1	nan	1	2	0	0	0.632789	0.454381
chr5:134000000-134500000	chr5	134000000	-0.979436	0.0524511	-1.06424	-0.163292	7	1.509	0.131769	1.47521	0.0147871	0.261167	7	0.0298821	7	9	0	0	0.636631	0.456762
chr5:134500000-135000000	chr5	134500000	-1.11248	0.209275	-1.06891	-0.158464	9	1.45191	0.0542639	1.11484	-0.241164	0.0678525	9	-0.028786	8	8	0	0	0.640473	0.44946
chr5:135000000-135500000	chr5	135000000	-0.262047	-0.229425	-0.614706	-0.226808	4	1.40122	0.0245625	0.193835	6.38806e-05	0.275469	2	nan	0	13	0	0	0.644315	0.465819
chr5:135500000-136000000	chr5	135500000	0.117675	-0.130422	-0.139279	-0.000265657	5	1.24161	0.0628214	0.136312	-0.0203543	nan	1	nan	1	6	0	0	0.648157	0.44333
chr5:136000000-136500000	chr5	136000000	-0.00547838	0.0842745	0.0540382	-0.193309	4	1.03388	0.184213	-0.588624	-0.028442	-0.257391	2	0.291871	2	6	0	0	0.651999	0.422221
chr5:136500000-137000000	chr5	136500000	0.181946	-0.0471153	0.108141	-0.0665362	0	0.847066	-0.00377633	-0.783723	-0.0356564	nan	0	nan	0	0	0	0	0.655841	0.390741
chr5:137000000-137500000	chr5	137000000	0.508505	-0.281787	0.0451056	0.00727229	1	0.949878	0.121597	-0.130235	-0.0153371	nan	1	nan	1	1	0	0.25	0.659683	0.426631
chr5:137500000-138000000	chr5	137500000	-0.829188	0.231508	-0.682038	0.0879282	4	1.27101	-0.00753743	1.37404	0.0143839	-0.0943762	3	-0.0427551	3	2	0	0.25	0.663525	0.411343
chr5:138000000-138500000	chr5	138000000	-1.06275	0.0995843	-1.11144	-0.156534	12	1.41503	-0.0738946	1.41102	-0.0660766	-0.0190548	11	0.0778608	10	12	0	0.25	0.667367	0.446053
chr5:138500000-139000000	chr5	138500000	-1.02572	0.0353209	-1.00543	-0.294902	4	1.29917	-0.0297931	1.14523	0.0490548	-0.0739616	3	0.0634175	3	3	0	0.25	0.671209	0.452703
chr5:139000000-139500000	chr5	139000000	-0.955631	0.0635923	-1.1435	0.0500334	11	1.35747	0.0349639	1.4516	0.0190556	0.230532	9	-0.00577105	6	7	0.002	0.25	0.675051	0.45486
